time	state	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	N_full_medical_exempt	pct_full_medical_exempt	N_partial_medical_exempt_utd	pct_partial_medical_exempt_utd	N_full_religious_exempt	pct_full_religious_exempt	N_partial_religious_exempt_utd	pct_partial_religious_exempt_utd
2024-04-09	Alabama	01129	Washington	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.51	0.00	0.51	0.00	0.00	0.00	0.00	1.00	0.51	0.00	0.00
2024-04-09	Alabama	01131	Wilcox	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2024-04-09	Alabama	01133	Winston	9th grade	NA	NA	NA	NA	NA	8.00	0.00	8.00	NA	NA	NA	NA	NA	2.86	0.00	2.86	0.00	0.00	0.00	0.00	8.00	2.86	0.00	0.00
2024-04-09	Alabama	01	Total	9th grade	NA	NA	NA	NA	NA	660.00	46.00	660.00	NA	NA	NA	NA	NA	1.09	0.08	1.09	46.00	0.08	10.00	0.02	660.00	1.09	4.00	0.01
2025-03-11	Alabama	01001	Autauga	9th grade	NA	NA	NA	NA	NA	11.00	1.00	11.00	NA	NA	NA	NA	NA	1.53	0.14	1.53	1.00	0.14	0.00	0.00	11.00	1.53	0.00	0.00
2025-03-11	Alabama	01003	Baldwin	9th grade	NA	NA	NA	NA	NA	93.00	8.00	93.00	NA	NA	NA	NA	NA	3.09	0.27	3.09	8.00	0.27	2.00	0.07	93.00	3.09	0.00	0.00
2025-03-11	Alabama	01005	Barbour	9th grade	NA	NA	NA	NA	NA	11.00	0.00	11.00	NA	NA	NA	NA	NA	1.56	0.00	1.56	0.00	0.00	0.00	0.00	11.00	1.56	0.00	0.00
2025-03-11	Alabama	01007	Bibb	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	1.36	0.00	1.36	0.00	0.00	0.00	0.00	2.00	1.36	0.00	0.00
2025-03-11	Alabama	01009	Blount	9th grade	NA	NA	NA	NA	NA	9.00	2.00	9.00	NA	NA	NA	NA	NA	1.37	0.31	1.37	2.00	0.31	0.00	0.00	9.00	1.37	0.00	0.00
2025-03-11	Alabama	01011	Bullock	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01013	Butler	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.46	0.00	0.46	0.00	0.00	0.00	0.00	1.00	0.46	0.00	0.00
2025-03-11	Alabama	01015	Calhoun	9th grade	NA	NA	NA	NA	NA	18.00	4.00	18.00	NA	NA	NA	NA	NA	1.44	0.32	1.44	4.00	0.32	0.00	0.00	18.00	1.44	0.00	0.00
2025-03-11	Alabama	01017	Chambers	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.33	0.00	0.33	0.00	0.00	0.00	0.00	1.00	0.33	0.00	0.00
2025-03-11	Alabama	01019	Cherokee	9th grade	NA	NA	NA	NA	NA	3.00	1.00	3.00	NA	NA	NA	NA	NA	1.04	0.35	1.04	1.00	0.35	0.00	0.00	3.00	1.04	0.00	0.00
2025-03-11	Alabama	01021	Chilton	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.17	0.00	0.17	0.00	0.00	0.00	0.00	1.00	0.17	0.00	0.00
2025-03-11	Alabama	01023	Choctaw	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01025	Clarke	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	1.19	0.00	1.19	0.00	0.00	0.00	0.00	3.00	1.19	0.00	0.00
2025-03-11	Alabama	01027	Clay	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	3.77	0.00	3.77	0.00	0.00	0.00	0.00	6.00	3.77	0.00	0.00
2025-03-11	Alabama	01029	Cleburne	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	1.68	0.00	1.68	0.00	0.00	0.00	0.00	3.00	1.68	0.00	0.00
2025-03-11	Alabama	01031	Coffee	9th grade	NA	NA	NA	NA	NA	9.00	0.00	9.00	NA	NA	NA	NA	NA	1.12	0.00	1.12	0.00	0.00	0.00	0.00	9.00	1.12	0.00	0.00
2025-03-11	Alabama	01033	Colbert	9th grade	NA	NA	NA	NA	NA	7.00	0.00	7.00	NA	NA	NA	NA	NA	1.12	0.00	1.12	0.00	0.00	0.00	0.00	7.00	1.12	0.00	0.00
2025-03-11	Alabama	01035	Conecuh	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	1.22	0.00	1.22	0.00	0.00	0.00	0.00	1.00	1.22	0.00	0.00
2025-03-11	Alabama	01037	Coosa	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01039	Covington	9th grade	NA	NA	NA	NA	NA	10.00	2.00	10.00	NA	NA	NA	NA	NA	2.14	0.43	2.14	2.00	0.43	0.00	0.00	10.00	2.14	0.00	0.00
2025-03-11	Alabama	01041	Crenshaw	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.54	0.00	0.54	0.00	0.00	0.00	0.00	1.00	0.54	0.00	0.00
2025-03-11	Alabama	01043	Cullman	9th grade	NA	NA	NA	NA	NA	30.00	4.00	30.00	NA	NA	NA	NA	NA	3.10	0.41	3.10	4.00	0.41	0.00	0.00	30.00	3.10	0.00	0.00
2025-03-11	Alabama	01045	Dale	9th grade	NA	NA	NA	NA	NA	7.00	1.00	7.00	NA	NA	NA	NA	NA	1.56	0.22	1.56	1.00	0.22	0.00	0.00	7.00	1.56	0.00	0.00
2025-03-11	Alabama	01047	Dallas	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01049	Dekalb	9th grade	NA	NA	NA	NA	NA	8.00	0.00	8.00	NA	NA	NA	NA	NA	0.83	0.00	0.83	0.00	0.00	1.00	0.10	8.00	0.83	0.00	0.00
2025-03-11	Alabama	01051	Elmore	9th grade	NA	NA	NA	NA	NA	13.00	1.00	13.00	NA	NA	NA	NA	NA	1.22	0.09	1.22	1.00	0.09	0.00	0.00	13.00	1.22	0.00	0.00
2025-03-11	Alabama	01053	Escambia	9th grade	NA	NA	NA	NA	NA	4.00	1.00	4.00	NA	NA	NA	NA	NA	1.00	0.25	1.00	1.00	0.25	0.00	0.00	4.00	1.00	0.00	0.00
2025-03-11	Alabama	01055	Etowah	9th grade	NA	NA	NA	NA	NA	16.00	2.00	16.00	NA	NA	NA	NA	NA	1.32	0.16	1.32	2.00	0.16	0.00	0.00	16.00	1.32	0.00	0.00
2025-03-11	Alabama	01057	Fayette	9th grade	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	0.60	0.60	0.60	1.00	0.60	0.00	0.00	1.00	0.60	0.00	0.00
2025-03-11	Alabama	01059	Franklin	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.22	0.00	0.22	0.00	0.00	0.00	0.00	1.00	0.22	0.00	0.00
2025-03-11	Alabama	01061	Geneva	9th grade	NA	NA	NA	NA	NA	3.00	1.00	3.00	NA	NA	NA	NA	NA	1.02	0.34	1.02	1.00	0.34	0.00	0.00	3.00	1.02	0.00	0.00
2025-03-11	Alabama	01063	Greene	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01065	Hale	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.60	0.00	0.60	0.00	0.00	0.00	0.00	1.00	0.60	0.00	0.00
2025-03-11	Alabama	01067	Henry	9th grade	NA	NA	NA	NA	NA	4.00	2.00	4.00	NA	NA	NA	NA	NA	1.95	0.98	1.95	2.00	0.98	0.00	0.00	4.00	1.95	0.00	0.00
2025-03-11	Alabama	01069	Houston	9th grade	NA	NA	NA	NA	NA	6.00	2.00	6.00	NA	NA	NA	NA	NA	0.50	0.17	0.50	2.00	0.17	0.00	0.00	6.00	0.50	2.00	0.17
2025-03-11	Alabama	01071	Jackson	9th grade	NA	NA	NA	NA	NA	9.00	0.00	9.00	NA	NA	NA	NA	NA	1.72	0.00	1.72	0.00	0.00	0.00	0.00	9.00	1.72	1.00	0.19
2025-03-11	Alabama	01073	Jefferson	9th grade	NA	NA	NA	NA	NA	72.00	7.00	72.00	NA	NA	NA	NA	NA	0.99	0.10	0.99	7.00	0.10	1.00	0.01	72.00	0.99	0.00	0.00
2025-03-11	Alabama	01075	Lamar	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	1.84	0.00	1.84	0.00	0.00	0.00	0.00	3.00	1.84	0.00	0.00
2025-03-11	Alabama	01077	Lauderdale	9th grade	NA	NA	NA	NA	NA	19.00	1.00	19.00	NA	NA	NA	NA	NA	1.88	0.10	1.88	1.00	0.10	1.00	0.10	19.00	1.88	0.00	0.00
2025-03-11	Alabama	01079	Lawrence	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.68	0.00	0.68	0.00	0.00	0.00	0.00	2.00	0.68	0.00	0.00
2025-03-11	Alabama	01081	Lee	9th grade	NA	NA	NA	NA	NA	28.00	0.00	28.00	NA	NA	NA	NA	NA	1.43	0.00	1.43	0.00	0.00	0.00	0.00	28.00	1.43	0.00	0.00
2025-03-11	Alabama	01083	Limestone	9th grade	NA	NA	NA	NA	NA	11.00	2.00	11.00	NA	NA	NA	NA	NA	1.02	0.19	1.02	2.00	0.19	1.00	0.09	11.00	1.02	0.00	0.00
2025-03-11	Alabama	01085	Lowndes	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.78	0.00	0.78	0.00	0.00	0.00	0.00	1.00	0.78	0.00	0.00
2025-03-11	Alabama	01087	Macon	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01089	Madison	9th grade	NA	NA	NA	NA	NA	52.00	3.00	52.00	NA	NA	NA	NA	NA	1.11	0.06	1.11	3.00	0.06	0.00	0.00	52.00	1.11	0.00	0.00
2025-03-11	Alabama	01091	Marengo	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.94	0.00	0.94	0.00	0.00	0.00	0.00	2.00	0.94	0.00	0.00
2025-03-11	Alabama	01093	Marion	9th grade	NA	NA	NA	NA	NA	7.00	0.00	7.00	NA	NA	NA	NA	NA	2.08	0.00	2.08	0.00	0.00	0.00	0.00	7.00	2.08	0.00	0.00
2025-03-11	Alabama	01095	Marshall	9th grade	NA	NA	NA	NA	NA	22.00	1.00	22.00	NA	NA	NA	NA	NA	1.60	0.07	1.60	1.00	0.07	0.00	0.00	22.00	1.60	0.00	0.00
2025-03-11	Alabama	01097	Mobile	9th grade	NA	NA	NA	NA	NA	95.00	1.00	95.00	NA	NA	NA	NA	NA	1.94	0.02	1.94	1.00	0.02	0.00	0.00	95.00	1.94	0.00	0.00
2025-03-11	Alabama	01099	Monroe	9th grade	NA	NA	NA	NA	NA	4.00	0.00	4.00	NA	NA	NA	NA	NA	1.52	0.00	1.52	0.00	0.00	0.00	0.00	4.00	1.52	0.00	0.00
2025-03-11	Alabama	01101	Montgomery	9th grade	NA	NA	NA	NA	NA	13.00	0.00	13.00	NA	NA	NA	NA	NA	0.56	0.00	0.56	0.00	0.00	0.00	0.00	13.00	0.56	0.00	0.00
2025-03-11	Alabama	01103	Morgan	9th grade	NA	NA	NA	NA	NA	22.00	0.00	22.00	NA	NA	NA	NA	NA	1.67	0.00	1.67	0.00	0.00	0.00	0.00	22.00	1.67	0.00	0.00
2025-03-11	Alabama	01105	Perry	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01107	Pickens	9th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	1.07	0.00	1.07	0.00	0.00	0.00	0.00	2.00	1.07	0.00	0.00
2025-03-11	Alabama	01109	Pike	9th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.39	0.00	0.39	0.00	0.00	0.00	0.00	1.00	0.39	0.00	0.00
2025-03-11	Alabama	01111	Randolph	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01113	Russell	9th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.44	0.00	0.44	0.00	0.00	0.00	0.00	3.00	0.44	0.00	0.00
2025-03-11	Alabama	01117	Shelby	9th grade	NA	NA	NA	NA	NA	49.00	1.00	49.00	NA	NA	NA	NA	NA	1.80	0.04	1.80	1.00	0.04	3.00	0.11	49.00	1.80	0.00	0.00
2025-03-11	Alabama	01115	St. Clair	9th grade	NA	NA	NA	NA	NA	18.00	2.00	18.00	NA	NA	NA	NA	NA	1.62	0.18	1.62	2.00	0.18	0.00	0.00	18.00	1.62	0.00	0.00
2025-03-11	Alabama	01119	Sumter	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01121	Talladega	9th grade	NA	NA	NA	NA	NA	11.00	0.00	11.00	NA	NA	NA	NA	NA	1.56	0.00	1.56	0.00	0.00	0.00	0.00	11.00	1.56	0.00	0.00
2025-03-11	Alabama	01123	Tallapoosa	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	1.36	0.00	1.36	0.00	0.00	0.00	0.00	6.00	1.36	0.00	0.00
2025-03-11	Alabama	01125	Tuscaloosa	9th grade	NA	NA	NA	NA	NA	26.00	0.00	26.00	NA	NA	NA	NA	NA	1.12	0.00	1.12	0.00	0.00	0.00	0.00	26.00	1.12	0.00	0.00
2025-03-11	Alabama	01127	Walker	9th grade	NA	NA	NA	NA	NA	7.00	1.00	7.00	NA	NA	NA	NA	NA	1.01	0.14	1.01	1.00	0.14	0.00	0.00	7.00	1.01	0.00	0.00
2025-03-11	Alabama	01129	Washington	9th grade	NA	NA	NA	NA	NA	1.00	1.00	1.00	NA	NA	NA	NA	NA	0.50	0.50	0.50	1.00	0.50	0.00	0.00	1.00	0.50	0.00	0.00
2025-03-11	Alabama	01131	Wilcox	9th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2025-03-11	Alabama	01133	Winston	9th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	2.17	0.00	2.17	0.00	0.00	0.00	0.00	6.00	2.17	0.00	0.00
2025-03-11	Alabama	01	Total	9th grade	NA	NA	NA	NA	NA	776.00	53.00	776.00	NA	NA	NA	NA	NA	1.37	0.09	1.37	53.00	0.09	9.00	0.02	776.00	1.37	3.00	0.01
2021-01-28	Alabama	01001	Autauga	7th grade	NA	NA	NA	NA	NA	6.00	0.00	6.00	NA	NA	NA	NA	NA	0.75	0.00	0.75	0.00	0.00	1.00	0.13	6.00	0.75	0.00	0.00
2021-01-28	Alabama	01003	Baldwin	7th grade	NA	NA	NA	NA	NA	40.00	1.00	40.00	NA	NA	NA	NA	NA	1.45	0.04	1.45	1.00	0.04	9.00	0.33	40.00	1.45	0.00	0.00
2021-01-28	Alabama	01005	Barbour	7th grade	NA	NA	NA	NA	NA	9.00	0.00	9.00	NA	NA	NA	NA	NA	1.37	0.00	1.37	0.00	0.00	0.00	0.00	9.00	1.37	0.00	0.00
2021-01-28	Alabama	01007	Bibb	7th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.37	0.00	0.37	0.00	0.00	0.00	0.00	1.00	0.37	0.00	0.00
2021-01-28	Alabama	01009	Blount	7th grade	NA	NA	NA	NA	NA	8.00	1.00	8.00	NA	NA	NA	NA	NA	1.03	0.13	1.03	1.00	0.13	0.00	0.00	8.00	1.03	0.00	0.00
2021-01-28	Alabama	01011	Bullock	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01013	Butler	7th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.36	0.00	0.36	0.00	0.00	0.00	0.00	1.00	0.36	0.00	0.00
2021-01-28	Alabama	01015	Calhoun	7th grade	NA	NA	NA	NA	NA	7.00	1.00	7.00	NA	NA	NA	NA	NA	0.51	0.07	0.51	1.00	0.07	0.00	0.00	7.00	0.51	0.00	0.00
2021-01-28	Alabama	01017	Chambers	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01019	Cherokee	7th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.30	0.00	0.30	0.00	0.00	0.00	0.00	1.00	0.30	0.00	0.00
2021-01-28	Alabama	01021	Chilton	7th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	0.78	0.00	0.78	0.00	0.00	0.00	0.00	5.00	0.78	0.00	0.00
2021-01-28	Alabama	01023	Choctaw	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	1.00	0.85	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01025	Clarke	7th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.37	0.00	1.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01027	Clay	7th grade	NA	NA	NA	NA	NA	4.00	0.00	4.00	NA	NA	NA	NA	NA	2.27	0.00	2.27	0.00	0.00	0.00	0.00	4.00	2.27	0.00	0.00
2021-01-28	Alabama	01029	Cleburne	7th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.90	0.00	0.90	0.00	0.00	0.00	0.00	2.00	0.90	0.00	0.00
2021-01-28	Alabama	01031	Coffee	7th grade	NA	NA	NA	NA	NA	7.00	0.00	7.00	NA	NA	NA	NA	NA	0.84	0.00	0.84	0.00	0.00	2.00	0.24	7.00	0.84	0.00	0.00
2021-01-28	Alabama	01033	Colbert	7th grade	NA	NA	NA	NA	NA	4.00	1.00	4.00	NA	NA	NA	NA	NA	0.65	0.16	0.65	1.00	0.16	0.00	0.00	4.00	0.65	0.00	0.00
2021-01-28	Alabama	01035	Conecuh	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01037	Coosa	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01039	Covington	7th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.23	0.00	0.23	0.00	0.00	1.00	0.23	1.00	0.23	0.00	0.00
2021-01-28	Alabama	01041	Crenshaw	7th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.54	0.00	0.54	0.00	0.00	0.00	0.00	1.00	0.54	0.00	0.00
2021-01-28	Alabama	01043	Cullman	7th grade	NA	NA	NA	NA	NA	15.00	0.00	15.00	NA	NA	NA	NA	NA	1.54	0.00	1.54	0.00	0.00	0.00	0.00	15.00	1.54	0.00	0.00
2021-01-28	Alabama	01045	Dale	7th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.41	0.00	0.41	0.00	0.00	0.00	0.00	2.00	0.41	0.00	0.00
2021-01-28	Alabama	01047	Dallas	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01049	Dekalb	7th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	0.50	0.00	0.50	0.00	0.00	0.00	0.00	5.00	0.50	1.00	0.10
2021-01-28	Alabama	01051	Elmore	7th grade	NA	NA	NA	NA	NA	10.00	0.00	10.00	NA	NA	NA	NA	NA	0.93	0.00	0.93	0.00	0.00	1.00	0.09	10.00	0.93	0.00	0.00
2021-01-28	Alabama	01053	Escambia	7th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.50	0.00	0.50	0.00	0.00	0.00	0.00	2.00	0.50	0.00	0.00
2021-01-28	Alabama	01055	Etowah	7th grade	NA	NA	NA	NA	NA	13.00	0.00	13.00	NA	NA	NA	NA	NA	1.05	0.00	1.05	0.00	0.00	1.00	0.08	13.00	1.05	0.00	0.00
2021-01-28	Alabama	01057	Fayette	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01059	Franklin	7th grade	NA	NA	NA	NA	NA	2.00	0.00	2.00	NA	NA	NA	NA	NA	0.44	0.00	0.44	0.00	0.00	0.00	0.00	2.00	0.44	0.00	0.00
2021-01-28	Alabama	01061	Geneva	7th grade	NA	NA	NA	NA	NA	0.00	1.00	0.00	NA	NA	NA	NA	NA	0.00	0.31	0.00	1.00	0.31	1.00	0.31	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01063	Greene	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01065	Hale	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01067	Henry	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01069	Houston	7th grade	NA	NA	NA	NA	NA	6.00	1.00	6.00	NA	NA	NA	NA	NA	0.45	0.08	0.45	1.00	0.08	4.00	0.30	6.00	0.45	0.00	0.00
2021-01-28	Alabama	01071	Jackson	7th grade	NA	NA	NA	NA	NA	9.00	0.00	9.00	NA	NA	NA	NA	NA	1.44	0.00	1.44	0.00	0.00	1.00	0.16	9.00	1.44	0.00	0.00
2021-01-28	Alabama	01073	Jefferson	7th grade	NA	NA	NA	NA	NA	43.00	0.00	43.00	NA	NA	NA	NA	NA	0.56	0.00	0.56	0.00	0.00	4.00	0.05	43.00	0.56	0.00	0.00
2021-01-28	Alabama	01075	Lamar	7th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.40	0.00	0.40	0.00	0.00	0.00	0.00	1.00	0.40	0.00	0.00
2021-01-28	Alabama	01077	Lauderdale	7th grade	NA	NA	NA	NA	NA	15.00	1.00	15.00	NA	NA	NA	NA	NA	1.50	0.10	1.50	1.00	0.10	1.00	0.10	15.00	1.50	0.00	0.00
2021-01-28	Alabama	01079	Lawrence	7th grade	NA	NA	NA	NA	NA	2.00	1.00	2.00	NA	NA	NA	NA	NA	0.72	0.36	0.72	1.00	0.36	1.00	0.36	2.00	0.72	0.00	0.00
2021-01-28	Alabama	01081	Lee	7th grade	NA	NA	NA	NA	NA	9.00	2.00	9.00	NA	NA	NA	NA	NA	0.45	0.10	0.45	2.00	0.10	1.00	0.05	9.00	0.45	0.00	0.00
2021-01-28	Alabama	01083	Limestone	7th grade	NA	NA	NA	NA	NA	8.00	4.00	8.00	NA	NA	NA	NA	NA	0.77	0.39	0.77	4.00	0.39	0.00	0.00	8.00	0.77	0.00	0.00
2021-01-28	Alabama	01085	Lowndes	7th grade	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	NA	NA	NA	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
2021-01-28	Alabama	01087	Macon	7th grade	NA	NA	NA	NA	NA	5.00	0.00	5.00	NA	NA	NA	NA	NA	2.76	0.00	2.76	0.00	0.00	0.00	0.00	5.00	2.76	0.00	0.00
2021-01-28	Alabama	01089	Madison	7th grade	NA	NA	NA	NA	NA	58.00	1.00	58.00	NA	NA	NA	NA	NA	1.33	0.02	1.33	1.00	0.02	2.00	0.05	58.00	1.33	0.00	0.00
2021-01-28	Alabama	01091	Marengo	7th grade	NA	NA	NA	NA	NA	1.00	0.00	1.00	NA	NA	NA	NA	NA	0.32	0.00	0.32	0.00	0.00	0.00	0.00	1.00	0.32	0.00	0.00
2021-01-28	Alabama	01093	Marion	7th grade	NA	NA	NA	NA	NA	4.00	0.00	4.00	NA	NA	NA	NA	NA	1.11	0.00	1.11	0.00	0.00	0.00	0.00	4.00	1.11	0.00	0.00
2021-01-28	Alabama	01095	Marshall	7th grade	NA	NA	NA	NA	NA	7.00	0.00	7.00	NA	NA	NA	NA	NA	0.48	0.00	0.48	0.00	0.00	0.00	0.00	7.00	0.48	0.00	0.00
2021-01-28	Alabama	01097	Mobile	7th grade	NA	NA	NA	NA	NA	56.00	2.00	56.00	NA	NA	NA	NA	NA	1.07	0.04	1.07	2.00	0.04	2.00	0.04	56.00	1.07	0.00	0.00
2021-01-28	Alabama	01099	Monroe	7th grade	NA	NA	NA	NA	NA	3.00	0.00	3.00	NA	NA	NA	NA	NA	0.98	0.00	0.98	0.00	0.00	1.00	0.33	3.00	0.98	0.00	0.00
2021-01-28	Alabama	01101	Montgomery	7th grade	NA	NA	NA	NA	NA	10.00	1.00	10.00	NA	NA	NA	NA	NA	0.37	0.04	0.37	1.00	0.04	1.00	0.04	10.00	0.37	0.00	0.00
