time,geography,geography_name,school_id,school_name,district,school_type,pct_medical_exemptions,pct_immunized_polio,pct_immunized_measles,pct_immunized_mumps,pct_immunized_rubella,pct_immunized_diphtheria,pct_immunized_hepatitis_b,pct_immunized_varicella,pct_immunized_tdap,pct_immunized_meningococcal,pct_completely_immunized
12-31-2022,36087,Rockland County,500308030000,PEARL RIVER UNION FREE SCHOOL,PEARL RIVER UNION FREE SCHOOL,School District,0,99.7,100,100,100,100,100,99.8,100,100,100
12-31-2024,36103,Suffolk County,580507060005,SYCAMORE AVENUE ELEM SCHOOL,CONNETQUOT CENT SCH OF ISLIP,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36059,Nassau County,280409030008,HERRICKS H S,HERRICKS UNION FREE SCHOOL,Public School,0,99.9,100,100,100,100,100,100,100,100,100
12-31-2022,36105,Sullivan County,590901060009,LIBERTY MIDDLE SCHOOL,LIBERTY CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.8,98,99,98
12-31-2023,36059,Nassau County,280229020001,CAMP AVENUE SCHOOL,NORTH MERRICK U F S,Public School,0,99.6,100,100,100,100,100,100,98,NA,99
12-31-2020,36065,Oneida County,410401060001,ADIRONDACK MIDDLE SCHOOL,ADIRONDACK CENT SCH-BOONVILLE,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36067,Onondaga County,421501060013,SOULE ROAD ELEMENTARY,LIVERPOOL CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,NA,99
12-31-2020,36119,Westchester County,660701030002,CHATSWORTH AVENUE SCHOOL,MAMARONECK UNION FREE SCHOOL,Public School,0,100,100,100,100,100,99,99.7,NA,NA,99
12-31-2022,36103,Suffolk County,580103030001,BELMONT ELEMENTARY SCHOOL,NORTH BABYLON UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,99.7,NA,NA,100
12-31-2023,36021,Columbia County,100501040005,TACONIC HILLS M.S.,TACONIC HILLS CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.3,99,99,99
12-31-2024,36119,Westchester County,661201060007,H C CRITTENDEN MIDDLE SCHOOL,BYRAM HILLS CENTRAL SCHOOL,Public School,0,99.8,100,100,100,99,100,100,100,100,99
12-31-2023,36057,Montgomery County,270701040000,FORT PLAIN CENTRAL SCHOOL,FORT PLAIN CENTRAL SCHOOL,School District,0,99.8,100,100,100,100,100,99.7,100,100,100
12-31-2023,36119,Westchester County,662300010040,SAUNDERS TR + TECH H S,YONKERS CITY SCHOOLS,Public School,0,100,100,100,100,100,100,99.9,100,100,100
12-31-2020,36083,Rensselaer County,491401040002,HOOSIC VALLEY J S H S,HOOSIC VALLEY CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.8,100,100,100
12-31-2023,36045,Jefferson County,222201060006,WEST CARTHAGE ELEM SCHOOL,CARTHAGE CENTRAL SCHOOL,Public School,0,99.7,100,100,100,99,99,100,NA,NA,99
12-31-2023,36103,Suffolk County,580402060004,COLD SPRING HARBOR H S,COLD SPRING HARBOR CENTRAL SCH,Public School,0,100,100,100,100,100,100,99.7,100,100,100
12-31-2020,36081,Queens County,342500625444,AL-MAMOOR SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36071,Orange County,440102060002,TAFT ELEM SCHOOL,WASHINGTONVILLE CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.8,NA,NA,100
12-31-2023,36059,Nassau County,280206030006,SEAFORD S H S,SEAFORD UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,99.8,100,100,100
12-31-2022,36059,Nassau County,280224809613,VALLEY STREAM CHRISTIAN ACADEMY,NA,Private School,0,99.5,100,100,100,100,100,100,100,100,100
12-31-2020,36027,Dutchess County,132101060009,VAN WYCK JHS,WAPPINGERS CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.8,100,100,99
12-31-2020,36065,Oneida County,411800010015,JOHN E. JOY ELEM SCHOOL,ROME CITY SCHOOLS,Public School,0,100,100,100,100,100,100,99.7,98,NA,99
12-31-2021,36119,Westchester County,662300010045,CEDAR PLACE ELEMENTARY SCHOOL,YONKERS CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,96,98,98
12-31-2023,36047,Kings County,331300996473,BROOKLYN INDEPENDENT MIDDLE SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36115,Washington County,640101040001,ARGYLE ES-JS-HS,ARGYLE CENTRAL SCHOOL,Public School,0,100,100,100,100,99,100,100,97,98,96
12-31-2020,36019,Clinton County,91200010003,MOMOT ELEMENTARY SCHOOL,PLATTSBURGH CITY SCHOOL,Public School,0,99.7,100,100,100,100,100,99.7,NA,NA,100
12-31-2022,36059,Nassau County,280522437809,BETHESDA SDA JR. ACADEMY,NA,Private School,0,99.5,100,100,100,100,100,100,100,100,100
12-31-2022,36005,Bronx County,321000880067,QSAC DAY SCHOOL - BRONX,NA,Private School,0,99.9,98,98,98,100,100,98,100,97,96
12-31-2023,36119,Westchester County,660404030002,FARRAGUT MIDDLE SCHOOL,HASTINGS ON HUDSON U F S,Public School,0,100,100,100,100,100,100,100,98,100,99
12-31-2022,36103,Suffolk County,580410030014,WOOD PARK SCHOOL,COMMACK UNION FREE SCHOOL,Public School,1,100,99,99,99,99,99,99.3,NA,NA,99
12-31-2022,36081,Queens County,342700125970,OUR LADY OF PERPETUAL HELP SCH,NA,Private School,0,100,100,100,100,100,100,100,99,100,100
12-31-2020,36031,Essex County,151102996600,NORTH COUNTRY SCHOOL,NA,Private School,3,92.5,94,94,94,94,94,92.5,94,93,91
12-31-2020,36123,Yates County,680601659802,SUNNY HAVEN SCHOOL,NA,Private School,0,61.9,86,86,100,67,62,81,80,75,52
12-31-2021,36001,Albany County,10802060005,GUILDERLAND HS,GUILDERLAND CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.7,100,97,98
12-31-2020,36071,Orange County,440201020001,CHESTER ACADEMY/MIDDLE/HIGH,CHESTER UNION FREE SCHOOL,Public School,0,99.3,100,100,100,100,100,99.3,100,100,99
12-31-2020,36047,Kings County,331400225510,KHHD YOEL OF SATMAR BP,NA,Private School,0,96.1,99,99,99,99,98,97.5,96,87,87
12-31-2022,36119,Westchester County,662200010000,WHITE PLAINS CITY SCHOOLS,WHITE PLAINS CITY SCHOOLS,School District,0,100,100,100,100,100,100,99.5,98,99,98
12-31-2022,36079,Putnam County,480101060005,LAKEVIEW ELEM SCHOOL,MAHOPAC CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,100,NA,NA,100
12-31-2021,36005,Bronx County,321000145276,ST GABRIEL SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36029,Erie County,140201060001,AMHERST MS,AMHERST CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36059,Nassau County,280205030009,SUMMIT LANE SCHOOL,LEVITTOWN UNION FREE SCHOOL,Public School,1,99.7,100,100,100,100,100,99.5,NA,NA,99
12-31-2022,36029,Erie County,141604060005,CLOVERBANK ES,FRONTIER CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.8,NA,NA,100
12-31-2021,36103,Suffolk County,580211060018,UNITY DRIVE LRNG CENTER,MIDDLE COUNTRY CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,100,NA,NA,99
12-31-2021,36061,New York County,310200999971,KESWELL SCHOOL (THE),NA,Private School,0,95.19999999999999,100,100,100,95,95,100,84,100,90
12-31-2024,36103,Suffolk County,580304020000,SPRINGS UNION FREE SCHOOL,SPRINGS UNION FREE SCHOOL,School District,0,96.57,97,97,97,97,97,96.57,97,98,97
12-31-2021,36065,Oneida County,412300010023,JOHN F. KENNEDY MIDDLE SCHOOL,UTICA CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36077,Otsego County,470901040000,SCHENEVUS CENTRAL SCHOOL DISTRICT,SCHENEVUS CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36111,Ulster County,622002060000,ELLENVILLE CENTRAL SCHOOL,ELLENVILLE CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,99.8,99,99,86
12-31-2021,36065,Oneida County,412300010012,WATSON WILLIAMS ES,UTICA CITY SCHOOLS,Public School,0,99.7,100,100,100,100,100,99.7,99,NA,100
12-31-2021,36047,Kings County,331500226197,TALMUD TORAH TIFERES YECH,NA,Private School,2,97.6,97,97,97,97,98,97,NA,NA,95
12-31-2021,36047,Kings County,332000225437,YESHIVA AND MESIFTA VYOEL MOSHE,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36117,Wayne County,650101060006,NEWARK HIGH SCHOOL,NEWARK CENTRAL SCHOOL,Public School,0,99.9,100,100,100,100,100,100,100,97,98
12-31-2024,36027,Dutchess County,131101040006,WEBUTUCK ELEMENTARY SCHOOL,NORTHEAST CENTRAL SCHOOL,Public School,0,98.68,100,100,100,98,100,94.3,NA,NA,93
12-31-2022,36059,Nassau County,280518030000,PLAINEDGE UNION FREE SCHOOL,PLAINEDGE UNION FREE SCHOOL,School District,0,100,100,100,100,100,100,99.8,100,100,100
12-31-2021,36077,Otsego County,470901040001,SCHENEVUS CENTRAL SCHOOL,SCHENEVUS CENTRAL SCHOOL,Public School,1,99.7,100,100,100,100,100,99.3,97,98,98
12-31-2021,36055,Monroe County,261600010045,SCHOOL 45 MARY MCLEOD BETHUNE,ROCHESTER CITY SCHOOLS,Public School,0,100,100,100,100,100,100,100,98,100,99
12-31-2022,36067,Onondaga County,421800861124,SYRACUSE ACADEMY OF SCIENCE AND CITIZENSHIP CHARTER SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,96,NA,99
12-31-2024,36095,Schoharie County,541001040002,MIDDLEBURGH ELEMENTARY SCHOOL,MIDDLEBURGH CENTRAL SCHOOL,Public School,0,99.69,100,100,100,100,100,99.69,100,NA,100
12-31-2022,36115,Washington County,641610040002,CAMBRIDGE ELEM SCHOOL,CAMBRIDGE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.7,93,NA,98
12-31-2020,36001,Albany County,10100010000,ALBANY CITY SCHOOL DISTRICT,ALBANY CITY SCHOOL,School District,0,99.7,100,100,100,99,100,99.7,100,100,99
12-31-2021,36043,Herkimer County,210302040005,WEST CANADA VALLEY ELEM SCHOOL,WEST CANADA VALLEY CENT SCH,Public School,1,100,99,99,99,100,100,99.7,100,NA,99
12-31-2021,36061,New York County,310200145338,THE LOYOLA SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36047,Kings County,331300225748,LURIA ACADEMY OF BROOKLYN,NA,Private School,0,100,100,100,100,100,100,100,98,95,99
12-31-2021,36029,Erie County,140600136375,MOUNT MERCY ACADEMY,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36023,Cortland County,110200808583,CORTLAND CHRISTIAN ACADEMY,NA,Private School,0,100,100,100,100,100,100,99,98,100,99
12-31-2020,36055,Monroe County,260101996451,THE HARLEY SCHOOL,NA,Private School,0,99.3,100,100,100,99,100,99.8,100,100,99
12-31-2023,36059,Nassau County,280506060005,VERNON SCHOOL,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2022,36105,Sullivan County,591401060002,EMMA C CHASE SCHOOL,MONTICELLO CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,100,NA,NA,100
12-31-2021,36047,Kings County,332000229420,YESHIVA TIFERES SHMIEL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2021,36073,Orleans County,450704040005,HOLLEY ES,HOLLEY CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.9,99,100,99
12-31-2024,36115,Washington County,640101040001,ARGYLE ES-JS-HS,ARGYLE CENTRAL SCHOOL,Public School,0,99.79,100,100,100,99,100,99.79,99,100,99
12-31-2023,36111,Ulster County,620600010024,HARRY L EDSON SCHOOL,KINGSTON CITY SCHOOLS,Public School,0,99.5,100,100,100,99,99,99.1,NA,NA,98
12-31-2021,36025,Delaware County,121702040001,SOUTH KORTRIGHT CENTRAL SCHOOL,SOUTH KORTRIGHT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36103,Suffolk County,580501030000,BAY SHORE UNION FREE SCHOOL,BAY SHORE UNION FREE SCHOOL,School District,0,99.9,99,99,99,99,99,99.1,97,98,95
12-31-2021,36059,Nassau County,280503060001,BAYVILLE INTERMEDIATE SCHOOL,LOCUST VALLEY CENTRAL SCHOOL,Public School,0,99.5,100,100,100,99,100,100,NA,NA,99
12-31-2021,36001,Albany County,10100010030,WM S HACKETT MIDDLE SCHOOL,ALBANY CITY SCHOOL,Public School,0,99.5,100,100,100,100,100,100,100,100,99
12-31-2023,36007,Broome County,31501060007,LINNAEUS W. WEST SCHOOL,UNION-ENDICOTT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2024,36111,Ulster County,621801060006,WALLKILL MIDDLE SCHOOL,WALLKILL CENTRAL SCHOOL,Public School,0,98.83,100,100,100,NA,99,99.77000000000001,99,98,97
12-31-2022,36059,Nassau County,280215227128,HAFTR ELEMENTARY SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2020,36055,Monroe County,260501060002,LONGRIDGE SCHOOL,GREECE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36047,Kings County,331700126043,ST FRANCIS-ASSISI ELEM SCH,0.0,Private School,0,95.45,95,95,95,91,95,95.45,60,67,85
12-31-2022,36013,Chautauqua County,61001040005,MAPLE GROVE JSHS,BEMUS POINT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,99,99
12-31-2024,36055,Monroe County,261701998567,NORMAN HOWARD SCHOOL,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36059,Nassau County,280211030004,SCHOOL 4,OCEANSIDE UNION FREE SCHOOL,Public School,1,100,99,99,99,100,100,99.7,28.999999999999996,NA,88
12-31-2022,36029,Erie County,140203060011,COUNTRY PARKWAY ES,WILLIAMSVILLE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36091,Saratoga County,521800119176,ST CLEMENTS REGIONAL CATHOLIC SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,NA,NA,63
12-31-2024,36067,Onondaga County,421800010035,GRANT MIDDLE SCHOOL,SYRACUSE CITY SCHOOLS,Public School,0,97.67,100,100,100,98,100,99.33,99,100,97
12-31-2021,36023,Cortland County,110304040002,MCGRAW HS,MCGRAW CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,99.7,100,100,100
12-31-2023,36103,Suffolk County,580505020003,SYLVAN AVENUE ELEM SCHOOL,BAYPORT BLUE PT U F SCH,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2024,36103,Suffolk County,580906178656,OUR LADY OF THE HAMPTONS SCHOOL,0.0,Private School,0,99.66000000000001,100,100,100,100,100,98.98,100,100,99
12-31-2022,36027,Dutchess County,131500010001,WARRING MAGNET ACAD OF SCITTECH,POUGHKEEPSIE CITY SCHOOLS,Public School,0,99,99,99,99,99,100,99.3,NA,NA,98
12-31-2020,36103,Suffolk County,580405998671,ST PIUS V SCHOOL,NA,Private School,1,98.6,99,99,99,99,99,98.6,99,98,86
12-31-2020,36055,Monroe County,260803060009,COLEBROOK SCHOOL,WEST IRONDEQUOIT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36117,Wayne County,650701040002,MARION J S H S,MARION CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,100,100,100,100
12-31-2022,36067,Onondaga County,420701425828,PARKVIEW JUNIOR ACADEMY,NA,Private School,4,100,96,96,96,96,96,96.1,95,100,96
12-31-2020,36059,Nassau County,280411030001,CHERRY LANE SCHOOL,CARLE PLACE UNION FREE SCHOOL,Public School,0,99.7,99,99,99,100,100,99,NA,NA,99
12-31-2022,36081,Queens County,342800449789,JAMAICA SDA -BUSY BEE LEARNING CENTER,NA,Private School,0,100,100,100,100,100,97,97.39999999999999,100,100,97
12-31-2022,36015,Chemung County,70901060003,CENTER STREET SCHOOL,HORSEHEADS CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.7,NA,NA,99
12-31-2024,36111,Ulster County,621801060001,LEPTONDALE ELEM SCHOOL,WALLKILL CENTRAL SCHOOL,Public School,0,100,100,100,100,99,100,99.36,97,NA,99
12-31-2020,36123,Yates County,680601659892,SHADY WILLOW,NA,Private School,0,52,72,72,84,60,56.00000000000001,60,56.00000000000001,71,36
12-31-2020,36109,Tompkins County,610600010017,ITHACA S H S,ITHACA CITY SCHOOLS-Attn: Judy Hoffman,Public School,0,99,100,100,100,99,98,99.8,100,100,98
12-31-2021,36089,St. Lawrence County,512404040011,MAPLE RIDGE SCHOOL,NA,Private School,0,0,0,0,0,0,0,0,0,0,0
12-31-2021,36045,Jefferson County,220701040001,GUARDINO ELEM SCHOOL,THOUSAND ISLANDS CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36005,Bronx County,320800149495,ST IGNATIUS SCHOOL,NA,Private School,0,100,100,100,100,100,62,100,57.99999999999999,31,31
12-31-2021,36119,Westchester County,660805030000,VALHALLA UNION FREE SCHOOL,VALHALLA UNION FREE SCHOOL,School District,0,99.9,100,100,100,100,100,99.3,100,100,99
12-31-2023,36017,Chenango County,81200185526,HOLY FAMILY SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2023,36101,Steuben County,572301040001,PRATTSBURGH CENTRAL SCHOOL,PRATTSBURGH CENTRAL SCHOOL,Public School,0,99.4,99,99,99,100,100,99.4,94,96,95
12-31-2021,36103,Suffolk County,580905020002,HAMPTON BAYS ELEM SCHOOL,HAMPTON BAYS UNION FREE SCHOOL,Public School,0,99.4,100,100,100,99,100,100,NA,NA,99
12-31-2021,36047,Kings County,332000226416,MARILYN DAVID IVDU BOYS UPPER SCHOOL,NA,Private School,2,100,96,96,96,100,100,98,98,97,96
12-31-2020,36001,Albany County,10500010007,COHOES HS,COHOES CITY SCHOOL,Public School,0,100,100,100,100,100,100,99.8,100,100,99
12-31-2021,36103,Suffolk County,580512030005,LORETTA PARK ELEMENTARY SCHOOL,BRENTWOOD UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2022,36091,Saratoga County,520302995153,MOTHER TERESA ACADEMY,NA,Private School,0,97.2,97,97,97,97,97,97.2,NA,NA,97
12-31-2021,36119,Westchester County,660403030003,DOBBS FERRY MIDDLE SCHOOL,DOBBS FERRY UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36001,Albany County,10802060004,WESTMERE ES,GUILDERLAND CENTRAL SCHOOL,Public School,0,98.3,99,99,99,98,98,98.5,NA,NA,98
12-31-2022,36019,Clinton County,90201040000,AUSABLE VALLEY CENTRAL SCHOOL,AUSABLE VALLEY CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,99.6,99,100,99
12-31-2023,36001,Albany County,10306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,BETHLEHEM CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,99.8,100,100,100
12-31-2021,36081,Queens County,342600225967,CHABAD ACADEMY OF ARTS AND SCIENCES & EARLY LEARNING CENTER,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36071,Orange County,440301060000,CORNWALL CENTRAL SCHOOL DISTRICT,CORNWALL CENTRAL SCHOOL,School District,0,99.3,100,100,100,99,100,99.8,100,100,99
12-31-2020,36047,Kings County,332100227824,BAIS YAAKOV ACADEMY,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2023,36103,Suffolk County,580601040000,SHOREHAM-WADING RIVER CENT SCH,SHOREHAM-WADING RIVER CENT SCH,School District,2,98.6,98,98,98,99,99,97.8,98,97,97
12-31-2024,36119,Westchester County,662402060004,CROMPOND SCHOOL,YORKTOWN CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2021,36059,Nassau County,280411030000,CARLE PLACE UNION FREE SCHOOL,CARLE PLACE UNION FREE SCHOOL,School District,0,99.6,100,100,100,100,100,99.9,100,98,99
12-31-2024,36119,Westchester County,661100145130,IONA PREP SCHOOL - LOWER,0.0,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2020,36075,Oswego County,461901040001,SANDY CREEK H S,SANDY CREEK CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36113,Warren County,631201040002,WARRENSBURG ELEM SCHOOL,WARRENSBURG CENTRAL SCHOOL,Public School,0,99.6,100,100,100,100,100,100,100,NA,99
12-31-2021,36075,Oswego County,460801060006,MILLARD HAWK ELEMENTARY SCHOOL,CENTRAL SQUARE CENTRAL SCHOOL,Public School,0,99.8,100,100,100,100,100,100,NA,NA,100
12-31-2021,36087,Rockland County,5.09e+11,ROCKLAND BOCES,NA,BOCES School,1,99.7,100,100,100,100,100,99.5,100,100,99
12-31-2023,36055,Monroe County,261301060010,DUDLEY SCHOOL,FAIRPORT CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2020,36047,Kings County,331400226138,YESHIVA JESODE HATORAH WILSON,NA,Private School,0,94.6,95,95,95,95,100,94.89999999999999,83,87,82
12-31-2021,36009,Cattaraugus County,43200050005,SENECA ES,SALAMANCA CITY SCHOOLS,Public School,0,100,100,100,100,100,100,98.9,97,99,97
12-31-2022,36115,Washington County,640801040000,GREENWICH CENTRAL SCHOOL,GREENWICH CENTRAL SCHOOL,School District,0,100,100,100,100,100,100,99.8,100,100,100
12-31-2023,36003,Allegany County,22902040002,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,BOLIVAR-RICHBURG CENTRAL SCHOOL,Public School,1,98.2,98,98,98,98,98,98.2,98,98,98
12-31-2022,36067,Onondaga County,420411999490,MONTESSORI SCHOOL OF SYRACUSE,NA,Private School,0,96.39999999999999,90,90,90,90,90,90.5,100,NA,90
12-31-2020,36047,Kings County,331500606366,MARY MCDOWELL FRIENDS SCHOOL - UPPER SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,97,98
12-31-2020,36055,Monroe County,261600010000,ROCHESTER CITY SCHOOLS,ROCHESTER CITY SCHOOLS,School District,0,99.5,100,100,100,99,100,99.6,99,100,99
12-31-2023,36113,Warren County,630918080001,ABRAHAM WING SCHOOL,GLENS FALLS COMMON SCHOOL,Public School,0,100,100,100,100,100,100,100,100,NA,100
12-31-2021,36115,Washington County,641301425821,KINGSBURY SDA (SEVENTH DAY ADVENTIST) SCHOOL,NA,Private School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36057,Montgomery County,270701040001,HARRY HOAG SCHOOL,FORT PLAIN CENTRAL SCHOOL,Public School,0,99.7,100,100,100,100,100,100,100,NA,100
12-31-2020,36059,Nassau County,280206030004,SEAFORD MANOR SCHOOL,SEAFORD UNION FREE SCHOOL,Public School,0,99.8,100,100,100,100,100,99.8,NA,NA,100
12-31-2022,36005,Bronx County,320700145282,CARDINAL HAYES H S,NA,Private School,0,99,100,100,100,100,100,99.6,100,100,100
12-31-2023,36055,Monroe County,261701060004,MONICA B LEARY ELEM SCHOOL,RUSH HENRIETTA CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,99.8,NA,NA,100
12-31-2021,36015,Chemung County,70900060000,GST BOCES,NA,BOCES School,0,100,100,100,100,100,100,100,100,100,100
12-31-2022,36059,Nassau County,280203030002,BOWLING GREEN SCHOOL,EAST MEADOW UNION FREE SCHOOL,Public School,0,100,100,100,100,100,100,99.7,NA,NA,99
12-31-2020,36001,Albany County,10601060003,ROESSLEVILLE SCHOOL,SOUTH COLONIE CENTRAL SCHOOL,Public School,0,100,100,100,100,100,100,100,NA,NA,100
12-31-2023,36081,Queens County,342500125930,HOLY CROSS H S,NA,Private School,0,99.6,100,100,100,100,100,99.6,100,96,96
12-31-2022,36035,Fulton County,170301020000,WHEELERVILLE UNION FREE SCHOOL,WHEELERVILLE UNION FREE SCHOOL,School District,0,100,99,99,99,100,100,99,100,100,99
12-31-2021,36081,Queens County,342900125935,SS JOACHIM & ANNE SCHOOL,NA,Private School,0,99.6,100,100,100,100,100,100,100,100,100
12-31-2020,36083,Rensselaer County,491700010021,W KENNETH DOYLE MIDDLE SCHOOL,TROY CITY SCHOOLS,Public School,0,99.7,100,100,100,100,100,99.7,99,100,98
