time,county,geography_name,school_name,district,school_type,grade,n_students,n_complete,pct_complete,n_provisional,n_incomplete,n_waiver_total,pct_waiver_total,n_waiver_medical,pct_waiver_medical,n_waiver_religious,pct_waiver_religious,n_waiver_philosophical,pct_waiver_philosophical,geography,state
12-31-2023,Wayne,Wayne County,West Village Academy South,West Village Academy,Pub,Kindergarten,38.00,32.00,84.20,0.00,2.00,4.00,10.50,0.00,0.00,4.00,10.50,0.00,0.00,26163,MI
12-31-2023,Wayne,Wayne County,Taylor Exemplar Academy,Taylor Exemplar Academy,Pub,Kindergarten,92.00,82.00,89.10,0.00,0.00,10.00,10.90,0.00,0.00,7.00,7.60,3.00,3.30,26163,MI
12-31-2023,Livingston,Livingston County,Follow the Child Montessori,Howell Public Schools,Priv,Kindergarten,6.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26093,MI
12-31-2023,Schoolcraft,Schoolcraft County,Emerald Elementary School,Manistique Area Schools,Pub,Kindergarten,41.00,37.00,90.20,0.00,1.00,3.00,7.30,0.00,0.00,0.00,0.00,3.00,7.30,26153,MI
12-31-2023,Saginaw,Saginaw County,International Academy of Saginaw,International Academy of Saginaw,Pub,Kindergarten,8.00,6.00,75.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26145,MI
12-31-2023,Oakland,Oakland County,Minto's Casa School,Farmington Public School District,Priv,Kindergarten,5.00,5.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Oakland,Oakland County,Beverly Hills Academy,Birmingham City School District,Priv,Kindergarten,9.00,7.00,77.80,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Calhoun,Calhoun County,Calhoun Christian School,Lakeview School District (Calhoun),Priv,Kindergarten,32.00,26.00,81.30,0.00,2.00,4.00,12.50,0.00,0.00,2.00,6.30,2.00,6.30,26025,MI
12-31-2023,Macomb,Macomb County,Reach Charter Academy,Reach Academy,Pub,Kindergarten,64.00,56.00,87.50,1.00,4.00,3.00,4.70,0.00,0.00,1.00,1.60,2.00,3.10,26099,MI
12-31-2023,Wayne,Wayne County,Montessori Center of Downriver K,Southgate Community School District,Priv,Kindergarten,8.00,6.00,75.00,0.00,0.00,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,26163,MI
12-31-2023,Wayne,Wayne County,Real Life Nursery School,Plymouth Canton Schools,Priv,Kindergarten,14.00,13.00,92.90,0.00,0.00,1.00,7.10,0.00,0.00,0.00,0.00,1.00,7.10,26163,MI
12-31-2023,Oakland,Oakland County,Tri County Educational Center,Ferndale Public Schools,Pub,New Entrants,113.00,106.00,93.80,0.00,5.00,2.00,1.80,0.00,0.00,2.00,1.80,0.00,0.00,26125,MI
12-31-2023,Oakland,Oakland County,Morris Adler Elementary School,Southfield Public School District,Pub,New Entrants,41.00,36.00,87.80,0.00,2.00,3.00,7.30,0.00,0.00,2.00,4.90,1.00,2.40,26125,MI
12-31-2023,Washtenaw,Washtenaw County,Pathways to Success Academic Campus,Ann Arbor Public Schools,Pub,New Entrants,14.00,13.00,92.90,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26161,MI
12-31-2023,Wayne,Wayne County,Salem High School,Plymouth Canton Schools,Pub,New Entrants,182.00,159.00,87.40,2.00,10.00,11.00,6.00,0.00,0.00,4.00,2.20,7.00,3.80,26163,MI
12-31-2023,Washtenaw,Washtenaw County,Community High School,Ann Arbor Public Schools,Pub,New Entrants,31.00,30.00,96.80,0.00,0.00,1.00,3.20,0.00,0.00,0.00,0.00,1.00,3.20,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Lincoln Middle School,Lincoln Consolidated School District,Pub,New Entrants,79.00,74.00,93.70,0.00,0.00,5.00,6.30,0.00,0.00,2.00,2.50,3.00,3.80,26161,MI
12-31-2023,Monroe,Monroe County,Wagar Junior High School,Airport Community School District,Pub,New Entrants,29.00,29.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26115,MI
12-31-2023,Oakland,Oakland County,Marian High School,Birmingham City School District,Priv,New Entrants,105.00,97.00,92.40,0.00,0.00,8.00,7.60,0.00,0.00,4.00,3.80,4.00,3.80,26125,MI
12-31-2023,Oakland,Oakland County,Anderson Middle School,Berkley School District,Pub,New Entrants,11.00,11.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Muskegon,Muskegon County,Mona Shores High School,Mona Shores Public School District,Pub,New Entrants,74.00,66.00,89.20,1.00,4.00,3.00,4.10,0.00,0.00,2.00,2.70,1.00,1.40,26121,MI
12-31-2023,Washtenaw,Washtenaw County,South Arbor Academy,South Arbor Charter Academy,Pub,New Entrants,72.00,63.00,87.50,1.00,0.00,8.00,11.10,0.00,0.00,4.00,5.60,4.00,5.60,26161,MI
12-31-2023,Monroe,Monroe County,Meadow Montessori School,Ida Public School District,Priv,New Entrants,8.00,7.00,87.50,0.00,0.00,1.00,12.50,0.00,0.00,0.00,0.00,1.00,12.50,26115,MI
12-31-2023,Monroe,Monroe County,Joseph C Sterling Elementary School,Airport Community School District,Pub,New Entrants,35.00,34.00,97.10,0.00,0.00,1.00,2.90,0.00,0.00,1.00,2.90,0.00,0.00,26115,MI
12-31-2023,Monroe,Monroe County,Airport Senior High School,Airport Community School District,Pub,New Entrants,61.00,55.00,90.20,0.00,3.00,3.00,4.90,0.00,0.00,2.00,3.30,1.00,1.60,26115,MI
12-31-2023,Monroe,Monroe County,Dundee Middle School,Dundee Community Schools,Pub,New Entrants,21.00,20.00,95.20,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26115,MI
12-31-2023,Monroe,Monroe County,Ida Middle School,Ida Public School District,Pub,New Entrants,19.00,18.00,94.70,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26115,MI
12-31-2023,Monroe,Monroe County,Dundee Elementary School,Dundee Community Schools,Pub,New Entrants,6.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26115,MI
12-31-2023,Livingston,Livingston County,Pathway School,Livingston ESA,Pub,New Entrants,20.00,18.00,90.00,0.00,0.00,2.00,10.00,0.00,0.00,0.00,0.00,2.00,10.00,26093,MI
12-31-2023,Oakland,Oakland County,Waterford Kettering High School,Waterford School District,Pub,New Entrants,43.00,37.00,86.00,0.00,1.00,5.00,11.60,1.00,2.30,1.00,2.30,3.00,7.00,26125,MI
12-31-2023,Oakland,Oakland County,Walled Lake Elementary School,Walled Lake Consolidated Schools,Pub,New Entrants,18.00,16.00,88.90,1.00,0.00,1.00,5.60,0.00,0.00,0.00,0.00,1.00,5.60,26125,MI
12-31-2023,Wayne,Wayne County,Wick Elementary School,Romulus Community Schools,Pub,New Entrants,38.00,35.00,92.10,1.00,1.00,1.00,2.60,0.00,0.00,1.00,2.60,0.00,0.00,26163,MI
12-31-2023,Wayne,Wayne County,David Hicks School,Wayne-Westland Community School District,Pub,New Entrants,76.00,70.00,92.10,0.00,3.00,3.00,3.90,0.00,0.00,2.00,2.60,1.00,1.30,26163,MI
12-31-2023,Wayne,Wayne County,Romulus Middle School,Romulus Community Schools,Pub,New Entrants,180.00,172.00,95.60,0.00,3.00,5.00,2.80,0.00,0.00,2.00,1.10,3.00,1.70,26163,MI
12-31-2023,Monroe,Monroe County,Ida High School,Ida Public School District,Pub,New Entrants,13.00,12.00,92.30,0.00,0.00,1.00,7.70,0.00,0.00,1.00,7.70,0.00,0.00,26115,MI
12-31-2023,Monroe,Monroe County,Ida Elementary School,Ida Public School District,Pub,New Entrants,15.00,15.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26115,MI
12-31-2023,Monroe,Monroe County,Orchard Center High School,Monroe Public Schools,Pub,New Entrants,16.00,15.00,93.80,0.00,0.00,1.00,6.30,0.00,0.00,1.00,6.30,0.00,0.00,26115,MI
12-31-2023,Wayne,Wayne County,Highview Elementary School,Crestwood School District,Pub,New Entrants,31.00,24.00,77.40,4.00,1.00,2.00,6.50,0.00,0.00,1.00,3.20,1.00,3.20,26163,MI
12-31-2023,Wayne,Wayne County,Melvindale High School,Melvindale-North Allen Park Schools,Pub,New Entrants,127.00,119.00,93.70,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Wayne,Wayne County,Early Childhood Elementary,Hamtramck Public Schools,Pub,New Entrants,5.00,2.00,40.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Wayne,Wayne County,Rogers Early Elementary School,Melvindale-North Allen Park Schools,Pub,New Entrants,248.00,233.00,94.00,4.00,6.00,5.00,2.00,0.00,0.00,1.00,0.40,4.00,1.60,26163,MI
12-31-2023,Wayne,Wayne County,Edgemont Elementary School,Van Buren Public Schools,Pub,New Entrants,52.00,47.00,90.40,0.00,0.00,5.00,9.60,0.00,0.00,3.00,5.80,2.00,3.80,26163,MI
12-31-2023,Wayne,Wayne County,Miller Elementary School,Plymouth Canton Schools,Pub,New Entrants,28.00,26.00,92.90,0.00,0.00,2.00,7.10,0.00,0.00,1.00,3.60,1.00,3.60,26163,MI
12-31-2023,Wayne,Wayne County,Savage Road Elementary,Van Buren Public Schools,Pub,New Entrants,48.00,44.00,91.70,0.00,0.00,4.00,8.30,0.00,0.00,3.00,6.30,1.00,2.10,26163,MI
12-31-2023,Wayne,Wayne County,McBride Middle School,Van Buren Public Schools,Pub,New Entrants,62.00,57.00,91.90,0.00,1.00,4.00,6.50,0.00,0.00,1.00,1.60,3.00,4.80,26163,MI
12-31-2023,Wayne,Wayne County,Owen Intermediate School,Van Buren Public Schools,Pub,New Entrants,59.00,50.00,84.70,1.00,3.00,5.00,8.50,0.00,0.00,2.00,3.40,3.00,5.10,26163,MI
12-31-2023,Wayne,Wayne County,Belleville High School,Van Buren Public Schools,Pub,New Entrants,211.00,186.00,88.20,0.00,8.00,17.00,8.10,0.00,0.00,10.00,4.70,7.00,3.30,26163,MI
12-31-2023,Wayne,Wayne County,Keystone Academy,Keystone Academy,Pub,New Entrants,88.00,68.00,77.30,1.00,2.00,17.00,19.30,0.00,0.00,7.00,8.00,10.00,11.40,26163,MI
12-31-2023,Wayne,Wayne County,Rawsonville Elementary,Van Buren Public Schools,Pub,New Entrants,65.00,60.00,92.30,0.00,2.00,3.00,4.60,0.00,0.00,0.00,0.00,3.00,4.60,26163,MI
12-31-2023,Wayne,Wayne County,Hamtramck Academy,Hamtramck Academy,Pub,New Entrants,58.00,54.00,93.10,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Wayne,Wayne County,Bedford School,Dearborn Heights School District #7,Pub,New Entrants,42.00,30.00,71.40,4.00,2.00,6.00,14.30,0.00,0.00,1.00,2.40,5.00,11.90,26163,MI
12-31-2023,Wayne,Wayne County,Romulus Elementary School,Romulus Community Schools,Pub,New Entrants,34.00,32.00,94.10,0.00,1.00,1.00,2.90,0.00,0.00,0.00,0.00,1.00,2.90,26163,MI
12-31-2023,Wayne,Wayne County,Inter-City Baptist School,Melvindale-North Allen Park Schools,Priv,New Entrants,17.00,9.00,52.90,0.00,0.00,8.00,47.10,0.00,0.00,7.00,41.20,1.00,5.90,26163,MI
12-31-2023,Wayne,Wayne County,Beacon Day Treatment Center,Lincoln Park Public Schools,Pub,New Entrants,122.00,114.00,93.40,0.00,5.00,3.00,2.50,0.00,0.00,1.00,0.80,2.00,1.60,26163,MI
12-31-2023,Monroe,Monroe County,Loren Eyler Elementary School,Airport Community School District,Pub,New Entrants,19.00,13.00,68.40,1.00,0.00,5.00,26.30,0.00,0.00,3.00,15.80,2.00,10.50,26115,MI
12-31-2023,Monroe,Monroe County,Fred W Ritter Elementary School,Airport Community School District,Pub,New Entrants,31.00,28.00,90.30,0.00,0.00,3.00,9.70,0.00,0.00,2.00,6.50,1.00,3.20,26115,MI
12-31-2023,Washtenaw,Washtenaw County,Washtenaw Co Juvenile Detention,Washtenaw ISD,Pub,New Entrants,17.00,17.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Dexter High School,Dexter Community School District,Pub,New Entrants,17.00,16.00,94.10,0.00,0.00,1.00,5.90,0.00,0.00,1.00,5.90,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Wylie Elementary School,Dexter Community School District,Pub,New Entrants,17.00,17.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Creekside Intermediate School,Dexter Community School District,Pub,New Entrants,25.00,21.00,84.00,0.00,0.00,4.00,16.00,0.00,0.00,1.00,4.00,3.00,12.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Mill Creek Middle School,Dexter Community School District,Pub,New Entrants,8.00,5.00,62.50,0.00,2.00,1.00,12.50,0.00,0.00,1.00,12.50,0.00,0.00,26161,MI
12-31-2023,Oakland,Oakland County,Pattengill Elementary School,Berkley School District,Pub,New Entrants,12.00,11.00,91.70,0.00,0.00,1.00,8.30,0.00,0.00,0.00,0.00,1.00,8.30,26125,MI
12-31-2023,Oakland,Oakland County,Oak Park Preparatory Academy,Oak Park City School District,Pub,New Entrants,84.00,80.00,95.20,0.00,1.00,3.00,3.60,0.00,0.00,2.00,2.40,1.00,1.20,26125,MI
12-31-2023,Washtenaw,Washtenaw County,St Francis of Assisi School,Ann Arbor Public Schools,Priv,New Entrants,39.00,36.00,92.30,0.00,2.00,1.00,2.60,0.00,0.00,0.00,0.00,1.00,2.60,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Huron High School,Ann Arbor Public Schools,Pub,New Entrants,112.00,97.00,86.60,0.00,9.00,6.00,5.40,0.00,0.00,0.00,0.00,6.00,5.40,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Thurston Elementary School,Ann Arbor Public Schools,Pub,New Entrants,77.00,70.00,90.90,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Scarlett Middle School,Ann Arbor Public Schools,Pub,New Entrants,39.00,35.00,89.70,0.00,3.00,1.00,2.60,0.00,0.00,1.00,2.60,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Wines Elementary School,Ann Arbor Public Schools,Pub,New Entrants,21.00,19.00,90.50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Clague Middle School,Ann Arbor Public Schools,Pub,New Entrants,35.00,31.00,88.60,0.00,2.00,2.00,5.70,0.00,0.00,2.00,5.70,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Burns Park Elementary School,Ann Arbor Public Schools,Pub,New Entrants,32.00,28.00,87.50,0.00,3.00,1.00,3.10,0.00,0.00,1.00,3.10,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Mary D. Mitchell School,Ann Arbor Public Schools,Pub,New Entrants,15.00,14.00,93.30,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Ann Arbor STEAM at Northside School,Ann Arbor Public Schools,Pub,New Entrants,48.00,44.00,91.70,1.00,1.00,2.00,4.20,0.00,0.00,1.00,2.10,1.00,2.10,26161,MI
12-31-2023,Wayne,Wayne County,Adams Middle School,Wayne-Westland Community School District,Pub,New Entrants,65.00,58.00,89.20,0.00,3.00,4.00,6.20,0.00,0.00,3.00,4.60,1.00,1.50,26163,MI
12-31-2023,Kent,Kent County,Grand View Elementary School,Grandville Public Schools,Pub,New Entrants,41.00,38.00,92.70,0.00,0.00,3.00,7.30,0.00,0.00,3.00,7.30,0.00,0.00,26081,MI
12-31-2023,Oakland,Oakland County,Four Corners Montessori Academy,Four Corners Montessori Academy,Pub,New Entrants,32.00,29.00,90.60,0.00,0.00,3.00,9.40,0.00,0.00,3.00,9.40,0.00,0.00,26125,MI
12-31-2023,Wayne,Wayne County,Achieve Charter Academy,Achieve Charter Academy,Pub,New Entrants,76.00,74.00,97.40,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Macomb,Macomb County,Michigan Mathematics and Science Academy Lorraine,Michigan Math and Science Academy,Pub,New Entrants,55.00,52.00,94.50,0.00,0.00,3.00,5.50,0.00,0.00,3.00,5.50,0.00,0.00,26099,MI
12-31-2023,St. Clair,St. Clair County,Virtual Learning Academy of St Clair County,Virtual Learning Academy of St Clair,Pub,New Entrants,66.00,55.00,83.30,0.00,0.00,11.00,16.70,0.00,0.00,9.00,13.60,2.00,3.00,26147,MI
12-31-2023,Wayne,Wayne County,Quest Charter Academy,Quest Academy,Pub,New Entrants,126.00,118.00,93.70,0.00,1.00,7.00,5.60,0.00,0.00,5.00,4.00,2.00,1.60,26163,MI
12-31-2023,Macomb,Macomb County,Joseph G Steenland Elem School,Roseville Community Schools,Pub,New Entrants,23.00,23.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,Wayne,Wayne County,Horizon High School,Hamtramck Public Schools,Pub,New Entrants,34.00,31.00,91.20,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Wayne,Wayne County,Washington-Parks Academy,Washington-Parks Academy,Pub,New Entrants,115.00,106.00,92.20,2.00,1.00,6.00,5.20,0.00,0.00,3.00,2.60,3.00,2.60,26163,MI
12-31-2023,Wayne,Wayne County,American Montessori Academy Upper Elementary,American Montessori Academy,Pub,New Entrants,45.00,40.00,88.90,0.00,2.00,3.00,6.70,0.00,0.00,2.00,4.40,1.00,2.20,26163,MI
12-31-2023,Macomb,Macomb County,Dianne M Pellerin Center,L'Anse Creuse Public Schools,Pub,New Entrants,33.00,32.00,97.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,1.00,3.00,26099,MI
12-31-2023,Macomb,Macomb County,Endeavour Elementary and Middle School,New Haven Community Schools,Pub,New Entrants,44.00,41.00,93.20,0.00,2.00,1.00,2.30,0.00,0.00,0.00,0.00,1.00,2.30,26099,MI
12-31-2023,Oakland,Oakland County,Oxford Bridges High School,Oxford Area Community Schools,Pub,New Entrants,6.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Wayne,Wayne County,Global Heights Academy,Global Heights Academy,Pub,New Entrants,44.00,41.00,93.20,1.00,1.00,1.00,2.30,0.00,0.00,0.00,0.00,1.00,2.30,26163,MI
12-31-2023,Macomb,Macomb County,Austin Catholic High School,L'Anse Creuse Public Schools,Priv,New Entrants,26.00,23.00,88.50,0.00,1.00,2.00,7.70,0.00,0.00,2.00,7.70,0.00,0.00,26099,MI
12-31-2023,Washtenaw,Washtenaw County,Washtenaw International High School,Washtenaw ISD,Pub,New Entrants,10.00,8.00,80.00,0.00,0.00,2.00,20.00,0.00,0.00,0.00,0.00,2.00,20.00,26161,MI
12-31-2023,Monroe,Monroe County,Monroe County Middle College,Monroe ISD,Pub,New Entrants,61.00,52.00,85.20,0.00,3.00,6.00,9.80,2.00,3.30,2.00,3.30,2.00,3.30,26115,MI
12-31-2023,Washtenaw,Washtenaw County,Arbor Preparatory High School,Arbor Preparatory High School,Pub,New Entrants,110.00,102.00,92.70,0.00,5.00,3.00,2.70,0.00,0.00,1.00,0.90,2.00,1.80,26161,MI
12-31-2023,Livingston,Livingston County,FlexTech High School,Flex Tech High School,Pub,New Entrants,55.00,44.00,80.00,0.00,2.00,9.00,16.40,0.00,0.00,1.00,1.80,8.00,14.50,26093,MI
12-31-2023,Macomb,Macomb County,Noor International Academy,Noor International Academy,Pub,New Entrants,33.00,30.00,90.90,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,St. Clair,St. Clair County,Blue Water Middle College Academy,Blue Water Middle College Academy,Pub,New Entrants,132.00,117.00,88.60,0.00,0.00,15.00,11.40,0.00,0.00,10.00,7.60,5.00,3.80,26147,MI
12-31-2023,Wayne,Wayne County,Beech Elementary School,Redford Union School District,Pub,New Entrants,102.00,95.00,93.10,0.00,1.00,6.00,5.90,0.00,0.00,4.00,3.90,2.00,2.00,26163,MI
12-31-2023,Oakland,Oakland County,NOVA Discipline Academy,Oak Park City School District,Pub,New Entrants,9.00,9.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Washtenaw,Washtenaw County,East Arbor Charter Academy,East Arbor Charter Academy,Pub,New Entrants,76.00,67.00,88.20,0.00,2.00,7.00,9.20,0.00,0.00,5.00,6.60,2.00,2.60,26161,MI
12-31-2023,Wayne,Wayne County,South Canton Scholars Charter Academy,South Canton Scholars Charter Academy,Pub,New Entrants,114.00,105.00,92.10,0.00,2.00,7.00,6.10,0.00,0.00,4.00,3.50,3.00,2.60,26163,MI
12-31-2023,Wayne,Wayne County,American International Academy - Elementary,American International Academy,Pub,New Entrants,30.00,28.00,93.30,0.00,0.00,2.00,6.70,0.00,0.00,2.00,6.70,0.00,0.00,26163,MI
12-31-2023,Washtenaw,Washtenaw County,Ford Early Learning Center,Ypsilanti Community Schools,Pub,New Entrants,7.00,5.00,71.40,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26161,MI
12-31-2023,Macomb,Macomb County,Academy 21,Center Line Public Schools,Pub,New Entrants,32.00,25.00,78.10,0.00,1.00,6.00,18.80,0.00,0.00,0.00,0.00,6.00,18.80,26099,MI
12-31-2023,Oakland,Oakland County,Oakdale Academy,Waterford School District,Priv,New Entrants,9.00,4.00,44.40,0.00,0.00,5.00,55.60,0.00,0.00,1.00,11.10,4.00,44.40,26125,MI
12-31-2023,Oakland,Oakland County,Oxford Virtual Academy,Oxford Area Community Schools,Pub,New Entrants,673.00,390.00,57.90,1.00,8.00,274.00,40.70,0.00,0.00,116.00,17.20,158.00,23.50,26125,MI
12-31-2023,Macomb,Macomb County,Lake Huron Virtual and Hybrid High School,New Haven Community Schools,Pub,New Entrants,48.00,47.00,97.90,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,Wayne,Wayne County,Bridge Academy - Middle,Bridge Academy,Pub,New Entrants,61.00,53.00,86.90,4.00,3.00,1.00,1.60,0.00,0.00,1.00,1.60,0.00,0.00,26163,MI
12-31-2023,Oakland,Oakland County,St Catherine of Siena Academy,South Lyon Community Schools,Priv,New Entrants,53.00,50.00,94.30,0.00,2.00,1.00,1.90,0.00,0.00,1.00,1.90,0.00,0.00,26125,MI
12-31-2023,Washtenaw,Washtenaw County,South Pointe Scholars Charter Academy,South Pointe Scholars Charter Academy,Pub,New Entrants,173.00,162.00,93.60,0.00,2.00,9.00,5.20,0.00,0.00,5.00,2.90,4.00,2.30,26161,MI
12-31-2023,Wayne,Wayne County,Caniff Liberty Academy,Caniff Liberty Academy,Pub,New Entrants,102.00,81.00,79.40,15.00,3.00,3.00,2.90,0.00,0.00,2.00,2.00,1.00,1.00,26163,MI
12-31-2023,Oakland,Oakland County,Faxon Academy,Faxon Academy,Pub,New Entrants,99.00,91.00,91.90,0.00,0.00,8.00,8.10,4.00,4.00,3.00,3.00,1.00,1.00,26125,MI
12-31-2023,Wayne,Wayne County,Plymouth Scholars Charter Academy,Plymouth Scholars Charter Academy,Pub,New Entrants,177.00,168.00,94.90,0.00,4.00,5.00,2.80,2.00,1.10,2.00,1.10,1.00,0.60,26163,MI
12-31-2023,Oakland,Oakland County,Lubavitch Yeshiva,Oak Park City School District,Priv,New Entrants,88.00,69.00,78.40,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Wayne,Wayne County,Maple Grove Alternative High School,Woodhaven-Brownstown School District,Pub,New Entrants,13.00,13.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Oakland,Oakland County,Crescent Academy Elementary,Crescent Academy,Pub,New Entrants,60.00,53.00,88.30,1.00,2.00,4.00,6.70,0.00,0.00,2.00,3.30,2.00,3.30,26125,MI
12-31-2023,Monroe,Monroe County,Airport Center for Education,Airport Community School District,Pub,New Entrants,6.00,5.00,83.30,0.00,0.00,1.00,16.70,0.00,0.00,0.00,0.00,1.00,16.70,26115,MI
12-31-2023,Wayne,Wayne County,Tipton Academy PK-3,Tipton Academy,Pub,New Entrants,33.00,31.00,93.90,1.00,0.00,1.00,3.00,0.00,0.00,1.00,3.00,0.00,0.00,26163,MI
12-31-2023,Wayne,Wayne County,Taylor Preparatory High School,Taylor Preparatory High School,Pub,New Entrants,146.00,132.00,90.40,1.00,6.00,7.00,4.80,0.00,0.00,5.00,3.40,2.00,1.40,26163,MI
12-31-2023,Macomb,Macomb County,Macomb Montessori Academy,Macomb Montessori Academy,Pub,New Entrants,27.00,25.00,92.60,0.00,0.00,2.00,7.40,0.00,0.00,1.00,3.70,1.00,3.70,26099,MI
12-31-2023,Oakland,Oakland County,Momentum Academy,Momentum Academy,Pub,New Entrants,26.00,21.00,80.80,0.00,3.00,2.00,7.70,0.00,0.00,0.00,0.00,2.00,7.70,26125,MI
12-31-2023,Oakland,Oakland County,Waterford Montessori Academy,Waterford Montessori Academy,Pub,New Entrants,15.00,14.00,93.30,0.00,0.00,1.00,6.70,0.00,0.00,1.00,6.70,0.00,0.00,26125,MI
12-31-2023,Oakland,Oakland County,Oakland FlexTech High School,FlexTech High School - Novi,Pub,New Entrants,65.00,55.00,84.60,0.00,3.00,7.00,10.80,0.00,0.00,2.00,3.10,5.00,7.70,26125,MI
12-31-2023,Oakland,Oakland County,The Montessori School Rochester,Avondale School District,Priv,New Entrants,21.00,16.00,76.20,0.00,3.00,2.00,9.50,0.00,0.00,2.00,9.50,0.00,0.00,26125,MI
12-31-2023,Oakland,Oakland County,Oakside Prep Academy,Oakside Scholars Charter Academy,Pub,New Entrants,253.00,242.00,95.70,1.00,7.00,3.00,1.20,0.00,0.00,0.00,0.00,3.00,1.20,26125,MI
