time,geography,geography_name,school_name,n_total_audited,n_hep_a,n_hep_b,n_dtap,n_tdap,n_polio,n_mmr_k,n_varicella,n_men_6th,n_medical_exempt,n_religious_exempt
12-31-2021,46031,Corson County,Wakpala Elementary,13.00,13.00,13.00,13.00,0.00,13.00,13.00,13.00,0.00,0.00,0.00
12-31-2022,46031,Corson County,Wakpala Elementary,10.00,10.00,10.00,9.00,0.00,9.00,10.00,10.00,0.00,0.00,0.00
12-31-2023,46031,Corson County,Wakpala Elementary,11.00,7.00,8.00,7.00,0.00,7.00,8.00,8.00,0.00,0.00,0.00
12-31-2024,46031,Corson County,Wakpala Elementary,14.00,14.00,14.00,11.00,0.00,13.00,13.00,13.00,0.00,0.00,0.00
12-31-2018,46031,Corson County,Wakpala Middle School,15.00,15.00,15.00,0.00,15.00,0.00,0.00,0.00,15.00,0.00,0.00
12-31-2019,46031,Corson County,Wakpala Middle School,17.00,17.00,17.00,0.00,17.00,0.00,0.00,0.00,17.00,0.00,0.00
12-31-2020,46031,Corson County,Wakpala Middle School,16.00,16.00,16.00,0.00,16.00,0.00,0.00,0.00,16.00,0.00,0.00
12-31-2021,46031,Corson County,Wakpala Middle School,13.00,13.00,13.00,0.00,13.00,0.00,0.00,0.00,13.00,0.00,0.00
12-31-2022,46031,Corson County,Wakpala Middle School,7.00,7.00,7.00,0.00,7.00,0.00,0.00,0.00,7.00,0.00,0.00
12-31-2023,46031,Corson County,Wakpala Middle School,12.00,12.00,12.00,0.00,12.00,0.00,0.00,0.00,12.00,0.00,0.00
12-31-2024,46031,Corson County,Wakpala Middle School,14.00,14.00,14.00,0.00,14.00,0.00,0.00,0.00,14.00,0.00,0.00
12-31-2018,46033,Custer County,Custer Elementary,96.00,71.00,87.00,43.00,49.00,43.00,43.00,42.00,49.00,0.00,5.00
12-31-2019,46033,Custer County,Custer Elementary,101.00,81.00,97.00,37.00,59.00,37.00,36.00,37.00,59.00,2.00,5.00
12-31-2020,46033,Custer County,Custer Elementary,71.00,54.00,65.00,26.00,38.00,26.00,26.00,26.00,39.00,2.00,1.00
12-31-2021,46033,Custer County,Custer Elementary,89.00,66.00,76.00,47.00,36.00,47.00,47.00,45.00,36.00,0.00,6.00
12-31-2022,46033,Custer County,Custer Elementary,96.00,73.00,88.00,41.00,48.00,44.00,44.00,44.00,48.00,0.00,5.00
12-31-2023,46033,Custer County,Custer Elementary,86.00,67.00,83.00,37.00,43.00,38.00,38.00,38.00,43.00,1.00,6.00
12-31-2024,46033,Custer County,Custer Elementary,97.00,68.00,90.00,40.00,34.00,40.00,39.00,39.00,34.00,0.00,7.00
12-31-2018,46033,Custer County,Hermosa Elementary,47.00,42.00,43.00,24.00,21.00,24.00,24.00,24.00,21.00,0.00,2.00
12-31-2019,46033,Custer County,Hermosa Elementary,43.00,38.00,41.00,19.00,24.00,19.00,19.00,19.00,24.00,0.00,0.00
12-31-2020,46033,Custer County,Hermosa Elementary,39.00,32.00,34.00,18.00,18.00,18.00,18.00,18.00,17.00,0.00,3.00
12-31-2021,46033,Custer County,Hermosa Elementary,56.00,51.00,48.00,27.00,27.00,27.00,27.00,27.00,27.00,0.00,2.00
12-31-2022,46033,Custer County,Hermosa Elementary,54.00,45.00,48.00,28.00,24.00,28.00,28.00,28.00,24.00,0.00,2.00
12-31-2023,46033,Custer County,Hermosa Elementary,58.00,50.00,52.00,26.00,29.00,27.00,26.00,25.00,29.00,0.00,2.00
12-31-2024,46033,Custer County,Hermosa Elementary,57.00,53.00,53.00,28.00,24.00,28.00,28.00,28.00,24.00,0.00,4.00
12-31-2018,46033,Custer County,Spring Creek-Elk Mountain,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46033,Custer County,Spring Creek-Elk Mountain,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46033,Custer County,Spring Creek-Elk Mountain,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46033,Custer County,Spring Creek-Elk Mountain,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46033,Custer County,Spring Creek-Elk Mountain,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46033,Custer County,Spring Creek-Elk Mountain,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46033,Custer County,Spring Creek-Elk Mountain,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46035,Davison County,Abbott House Elementary,3.00,2.00,3.00,0.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00
12-31-2019,46035,Davison County,Abbott House Elementary,4.00,4.00,4.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
12-31-2020,46035,Davison County,Abbott House Elementary,3.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00
12-31-2021,46035,Davison County,Abbott House Elementary,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
12-31-2022,46035,Davison County,Abbott House Elementary,4.00,4.00,3.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00
12-31-2023,46035,Davison County,Abbott House Elementary,4.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00
12-31-2024,46035,Davison County,Abbott House Elementary,3.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00
12-31-2018,46035,Davison County,Behavioral Care Specialists Learning Center  Mitchell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46035,Davison County,Behavioral Care Specialists Learning Center  Mitchell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46035,Davison County,Behavioral Care Specialists Learning Center  Mitchell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46035,Davison County,Behavioral Care Specialists Learning Center  Mitchell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46035,Davison County,Behavioral Care Specialists Learning Center  Mitchell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46035,Davison County,Behavioral Care Specialists Learning Center  Mitchell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46035,Davison County,Behavioral Care Specialists Learning Center  Mitchell,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46035,Davison County,Ethan Elementary,38.00,32.00,37.00,19.00,19.00,18.00,19.00,18.00,19.00,0.00,0.00
12-31-2019,46035,Davison County,Ethan Elementary,46.00,44.00,46.00,21.00,23.00,22.00,23.00,22.00,23.00,1.00,0.00
12-31-2020,46035,Davison County,Ethan Elementary,44.00,40.00,42.00,18.00,26.00,18.00,18.00,17.00,26.00,0.00,0.00
12-31-2021,46035,Davison County,Ethan Elementary,43.00,37.00,41.00,22.00,20.00,22.00,22.00,22.00,20.00,0.00,1.00
12-31-2022,46035,Davison County,Ethan Elementary,38.00,35.00,36.00,16.00,15.00,16.00,16.00,16.00,16.00,1.00,6.00
12-31-2023,46035,Davison County,Ethan Elementary,33.00,32.00,32.00,16.00,13.00,16.00,16.00,16.00,13.00,0.00,4.00
12-31-2024,46035,Davison County,Ethan Elementary,38.00,37.00,37.00,16.00,19.00,16.00,16.00,15.00,19.00,0.00,2.00
12-31-2018,46035,Davison County,Gertie Belle Rogers Elementary,76.00,68.00,75.00,75.00,0.00,76.00,76.00,74.00,0.00,0.00,1.00
12-31-2019,46035,Davison County,Gertie Belle Rogers Elementary,69.00,68.00,69.00,68.00,0.00,68.00,68.00,67.00,0.00,0.00,1.00
12-31-2020,46035,Davison County,Gertie Belle Rogers Elementary,75.00,70.00,74.00,72.00,0.00,73.00,73.00,71.00,0.00,0.00,2.00
12-31-2021,46035,Davison County,Gertie Belle Rogers Elementary,90.00,84.00,88.00,85.00,0.00,86.00,87.00,86.00,0.00,0.00,0.00
12-31-2022,46035,Davison County,Gertie Belle Rogers Elementary,50.00,48.00,49.00,49.00,0.00,49.00,49.00,49.00,0.00,0.00,1.00
12-31-2023,46035,Davison County,Gertie Belle Rogers Elementary,72.00,68.00,69.00,68.00,0.00,68.00,68.00,68.00,0.00,0.00,4.00
12-31-2024,46035,Davison County,Gertie Belle Rogers Elementary,77.00,74.00,76.00,73.00,0.00,73.00,75.00,74.00,0.00,0.00,1.00
12-31-2018,46035,Davison County,John Paul II Elementary,44.00,41.00,41.00,19.00,23.00,19.00,19.00,19.00,22.00,0.00,3.00
12-31-2019,46035,Davison County,John Paul II Elementary,26.00,22.00,22.00,17.00,8.00,15.00,16.00,16.00,8.00,1.00,2.00
12-31-2020,46035,Davison County,John Paul II Elementary,36.00,31.00,33.00,20.00,15.00,20.00,20.00,20.00,14.00,0.00,2.00
12-31-2021,46035,Davison County,John Paul II Elementary,28.00,27.00,28.00,15.00,13.00,15.00,15.00,15.00,13.00,0.00,0.00
12-31-2022,46035,Davison County,John Paul II Elementary,37.00,35.00,36.00,14.00,22.00,14.00,14.00,14.00,22.00,0.00,1.00
12-31-2023,46035,Davison County,John Paul II Elementary,31.00,29.00,29.00,16.00,14.00,16.00,16.00,16.00,14.00,0.00,1.00
12-31-2024,46035,Davison County,John Paul II Elementary,22.00,19.00,19.00,11.00,8.00,11.00,11.00,11.00,8.00,0.00,3.00
12-31-2018,46035,Davison County,L.B. Williams Elementary,77.00,70.00,76.00,74.00,0.00,75.00,76.00,72.00,0.00,0.00,1.00
12-31-2019,46035,Davison County,L.B. Williams Elementary,70.00,68.00,69.00,67.00,0.00,67.00,68.00,67.00,0.00,0.00,2.00
12-31-2020,46035,Davison County,L.B. Williams Elementary,76.00,74.00,75.00,74.00,0.00,74.00,73.00,74.00,0.00,0.00,0.00
12-31-2021,46035,Davison County,L.B. Williams Elementary,70.00,66.00,69.00,66.00,0.00,66.00,67.00,65.00,0.00,0.00,1.00
12-31-2022,46035,Davison County,L.B. Williams Elementary,82.00,79.00,82.00,81.00,0.00,81.00,81.00,80.00,0.00,0.00,0.00
12-31-2023,46035,Davison County,L.B. Williams Elementary,72.00,65.00,70.00,69.00,0.00,69.00,69.00,68.00,0.00,0.00,2.00
12-31-2024,46035,Davison County,L.B. Williams Elementary,73.00,69.00,73.00,67.00,0.00,67.00,66.00,67.00,0.00,0.00,1.00
12-31-2018,46035,Davison County,LB Williams Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46035,Davison County,LB Williams Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46035,Davison County,LB Williams Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46035,Davison County,LB Williams Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46035,Davison County,LB Williams Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46035,Davison County,LB Williams Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46035,Davison County,LB Williams Elementary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46035,Davison County,Longfellow Elementary,61.00,59.00,61.00,61.00,0.00,61.00,61.00,61.00,0.00,0.00,0.00
12-31-2019,46035,Davison County,Longfellow Elementary,52.00,51.00,52.00,52.00,0.00,52.00,51.00,52.00,0.00,0.00,0.00
12-31-2020,46035,Davison County,Longfellow Elementary,57.00,54.00,55.00,55.00,0.00,55.00,56.00,56.00,0.00,0.00,1.00
12-31-2021,46035,Davison County,Longfellow Elementary,69.00,65.00,67.00,67.00,0.00,67.00,67.00,67.00,0.00,0.00,0.00
12-31-2022,46035,Davison County,Longfellow Elementary,62.00,61.00,62.00,62.00,0.00,62.00,62.00,61.00,0.00,0.00,0.00
12-31-2023,46035,Davison County,Longfellow Elementary,57.00,56.00,56.00,55.00,0.00,55.00,55.00,55.00,0.00,0.00,1.00
12-31-2024,46035,Davison County,Longfellow Elementary,61.00,60.00,60.00,60.00,0.00,60.00,60.00,60.00,0.00,0.00,1.00
12-31-2018,46035,Davison County,Mitchell Christian Elementary,13.00,11.00,12.00,12.00,0.00,12.00,12.00,12.00,0.00,0.00,1.00
12-31-2019,46035,Davison County,Mitchell Christian Elementary,11.00,9.00,9.00,8.00,0.00,8.00,8.00,8.00,0.00,0.00,2.00
12-31-2020,46035,Davison County,Mitchell Christian Elementary,9.00,7.00,7.00,7.00,0.00,7.00,7.00,7.00,0.00,0.00,2.00
12-31-2021,46035,Davison County,Mitchell Christian Elementary,8.00,7.00,7.00,7.00,0.00,7.00,7.00,7.00,0.00,0.00,1.00
12-31-2022,46035,Davison County,Mitchell Christian Elementary,12.00,8.00,8.00,9.00,0.00,9.00,9.00,9.00,0.00,0.00,3.00
12-31-2023,46035,Davison County,Mitchell Christian Elementary,12.00,12.00,12.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00
12-31-2024,46035,Davison County,Mitchell Christian Elementary,12.00,10.00,10.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,3.00
12-31-2018,46035,Davison County,Mitchell Christian Middle School,4.00,3.00,4.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,1.00
12-31-2019,46035,Davison County,Mitchell Christian Middle School,8.00,8.00,8.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,1.00
12-31-2020,46035,Davison County,Mitchell Christian Middle School,8.00,6.00,6.00,0.00,5.00,0.00,0.00,0.00,4.00,0.00,1.00
12-31-2021,46035,Davison County,Mitchell Christian Middle School,10.00,8.00,8.00,0.00,7.00,0.00,0.00,0.00,7.00,0.00,1.00
12-31-2022,46035,Davison County,Mitchell Christian Middle School,14.00,12.00,11.00,0.00,9.00,0.00,0.00,0.00,9.00,0.00,3.00
12-31-2023,46035,Davison County,Mitchell Christian Middle School,15.00,14.00,14.00,0.00,13.00,0.00,0.00,0.00,13.00,0.00,2.00
12-31-2024,46035,Davison County,Mitchell Christian Middle School,19.00,14.00,16.00,0.00,13.00,0.00,0.00,0.00,13.00,0.00,5.00
12-31-2018,46035,Davison County,Mitchell Middle School,209.00,182.00,198.00,0.00,201.00,0.00,0.00,0.00,201.00,0.00,2.00
12-31-2019,46035,Davison County,Mitchell Middle School,233.00,214.00,229.00,0.00,211.00,0.00,0.00,0.00,211.00,0.00,0.00
12-31-2020,46035,Davison County,Mitchell Middle School,220.00,204.00,216.00,0.00,211.00,0.00,0.00,0.00,213.00,0.00,1.00
12-31-2021,46035,Davison County,Mitchell Middle School,204.00,188.00,203.00,0.00,192.00,0.00,0.00,0.00,192.00,0.00,1.00
12-31-2022,46035,Davison County,Mitchell Middle School,181.00,169.00,178.00,0.00,164.00,0.00,0.00,0.00,165.00,0.00,3.00
12-31-2023,46035,Davison County,Mitchell Middle School,205.00,199.00,201.00,0.00,190.00,0.00,0.00,0.00,191.00,0.00,9.00
12-31-2024,46035,Davison County,Mitchell Middle School,194.00,187.00,192.00,0.00,178.00,0.00,0.00,0.00,175.00,0.00,4.00
12-31-2018,46035,Davison County,Mount Vernon Elementary,17.00,17.00,17.00,17.00,0.00,17.00,17.00,17.00,0.00,0.00,0.00
12-31-2019,46035,Davison County,Mount Vernon Elementary,16.00,16.00,16.00,16.00,0.00,16.00,16.00,16.00,0.00,0.00,0.00
12-31-2020,46035,Davison County,Mount Vernon Elementary,17.00,15.00,16.00,16.00,0.00,16.00,16.00,16.00,0.00,0.00,1.00
12-31-2021,46035,Davison County,Mount Vernon Elementary,17.00,16.00,17.00,15.00,0.00,15.00,15.00,15.00,0.00,0.00,1.00
12-31-2022,46035,Davison County,Mount Vernon Elementary,21.00,20.00,21.00,20.00,0.00,20.00,20.00,20.00,0.00,0.00,1.00
12-31-2023,46035,Davison County,Mount Vernon Elementary,16.00,16.00,16.00,16.00,0.00,16.00,16.00,16.00,0.00,0.00,0.00
12-31-2024,46035,Davison County,Mount Vernon Elementary,15.00,15.00,15.00,15.00,0.00,15.00,15.00,15.00,0.00,0.00,0.00
12-31-2018,46035,Davison County,Mount Vernon Middle School,18.00,18.00,18.00,0.00,18.00,0.00,0.00,0.00,18.00,0.00,0.00
12-31-2019,46035,Davison County,Mount Vernon Middle School,14.00,12.00,13.00,0.00,13.00,0.00,0.00,0.00,13.00,0.00,0.00
12-31-2020,46035,Davison County,Mount Vernon Middle School,21.00,17.00,21.00,0.00,20.00,0.00,0.00,0.00,20.00,0.00,1.00
12-31-2021,46035,Davison County,Mount Vernon Middle School,16.00,13.00,16.00,0.00,14.00,0.00,0.00,0.00,14.00,0.00,0.00
12-31-2022,46035,Davison County,Mount Vernon Middle School,15.00,12.00,13.00,0.00,12.00,0.00,0.00,0.00,12.00,0.00,1.00
12-31-2023,46035,Davison County,Mount Vernon Middle School,15.00,14.00,15.00,0.00,13.00,0.00,0.00,0.00,13.00,0.00,0.00
12-31-2024,46035,Davison County,Mount Vernon Middle School,20.00,20.00,20.00,0.00,19.00,0.00,0.00,0.00,19.00,0.00,0.00
12-31-2018,46037,Day County,Enemy Swim Day School,37.00,35.00,37.00,16.00,20.00,16.00,16.00,16.00,19.00,0.00,2.00
12-31-2019,46037,Day County,Enemy Swim Day School,38.00,37.00,38.00,21.00,15.00,21.00,21.00,20.00,15.00,0.00,2.00
12-31-2020,46037,Day County,Enemy Swim Day School,45.00,45.00,45.00,25.00,19.00,25.00,25.00,25.00,19.00,0.00,1.00
12-31-2021,46037,Day County,Enemy Swim Day School,28.00,28.00,28.00,15.00,13.00,15.00,15.00,15.00,13.00,0.00,0.00
12-31-2022,46037,Day County,Enemy Swim Day School,25.00,23.00,25.00,14.00,8.00,14.00,14.00,14.00,8.00,0.00,1.00
12-31-2023,46037,Day County,Enemy Swim Day School,26.00,25.00,26.00,13.00,13.00,13.00,13.00,13.00,13.00,0.00,0.00
12-31-2024,46037,Day County,Enemy Swim Day School,39.00,37.00,37.00,22.00,15.00,22.00,22.00,22.00,15.00,0.00,2.00
12-31-2018,46037,Day County,Waubay Elementary,11.00,9.00,11.00,11.00,0.00,11.00,11.00,11.00,0.00,0.00,0.00
12-31-2019,46037,Day County,Waubay Elementary,17.00,13.00,16.00,16.00,0.00,16.00,16.00,16.00,0.00,0.00,1.00
12-31-2020,46037,Day County,Waubay Elementary,10.00,9.00,10.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00
12-31-2021,46037,Day County,Waubay Elementary,15.00,11.00,14.00,15.00,0.00,15.00,15.00,15.00,0.00,0.00,0.00
12-31-2022,46037,Day County,Waubay Elementary,10.00,10.00,10.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00
12-31-2023,46037,Day County,Waubay Elementary,10.00,9.00,10.00,10.00,0.00,10.00,10.00,10.00,0.00,0.00,0.00
12-31-2024,46037,Day County,Waubay Elementary,14.00,13.00,14.00,14.00,0.00,14.00,14.00,14.00,0.00,0.00,0.00
12-31-2018,46037,Day County,Waubay Middle School,11.00,11.00,11.00,0.00,11.00,0.00,0.00,0.00,11.00,0.00,0.00
12-31-2019,46037,Day County,Waubay Middle School,17.00,14.00,16.00,0.00,16.00,0.00,0.00,0.00,16.00,0.00,1.00
12-31-2020,46037,Day County,Waubay Middle School,17.00,15.00,16.00,0.00,16.00,0.00,0.00,0.00,16.00,0.00,1.00
12-31-2021,46037,Day County,Waubay Middle School,15.00,10.00,13.00,0.00,14.00,0.00,0.00,0.00,14.00,0.00,1.00
12-31-2022,46037,Day County,Waubay Middle School,15.00,12.00,14.00,0.00,12.00,0.00,0.00,0.00,12.00,0.00,0.00
12-31-2023,46037,Day County,Waubay Middle School,16.00,13.00,16.00,0.00,14.00,0.00,0.00,0.00,13.00,0.00,0.00
12-31-2024,46037,Day County,Waubay Middle School,7.00,6.00,7.00,0.00,7.00,0.00,0.00,0.00,7.00,0.00,0.00
12-31-2018,46037,Day County,Webster Area Elementary,40.00,26.00,39.00,40.00,0.00,40.00,40.00,40.00,0.00,0.00,0.00
12-31-2019,46037,Day County,Webster Area Elementary,35.00,32.00,34.00,35.00,0.00,35.00,35.00,35.00,0.00,0.00,0.00
12-31-2020,46037,Day County,Webster Area Elementary,37.00,34.00,37.00,37.00,0.00,37.00,37.00,37.00,0.00,0.00,0.00
12-31-2021,46037,Day County,Webster Area Elementary,41.00,36.00,39.00,38.00,0.00,38.00,38.00,38.00,0.00,0.00,1.00
12-31-2022,46037,Day County,Webster Area Elementary,35.00,33.00,35.00,35.00,0.00,35.00,35.00,35.00,0.00,0.00,0.00
12-31-2023,46037,Day County,Webster Area Elementary,42.00,39.00,41.00,40.00,0.00,41.00,39.00,39.00,0.00,0.00,1.00
12-31-2024,46037,Day County,Webster Area Elementary,46.00,43.00,44.00,46.00,0.00,46.00,45.00,45.00,0.00,0.00,0.00
12-31-2018,46037,Day County,Webster Area Middle School,39.00,31.00,39.00,0.00,39.00,0.00,0.00,0.00,39.00,0.00,0.00
12-31-2019,46037,Day County,Webster Area Middle School,46.00,40.00,45.00,0.00,46.00,0.00,0.00,0.00,46.00,0.00,0.00
12-31-2020,46037,Day County,Webster Area Middle School,42.00,37.00,42.00,0.00,42.00,0.00,0.00,0.00,42.00,0.00,0.00
12-31-2021,46037,Day County,Webster Area Middle School,33.00,29.00,33.00,0.00,32.00,0.00,0.00,0.00,32.00,0.00,1.00
12-31-2022,46037,Day County,Webster Area Middle School,40.00,30.00,39.00,0.00,40.00,0.00,0.00,0.00,40.00,0.00,0.00
12-31-2023,46037,Day County,Webster Area Middle School,48.00,43.00,47.00,0.00,47.00,0.00,0.00,0.00,47.00,0.00,1.00
12-31-2024,46037,Day County,Webster Area Middle School,29.00,25.00,29.00,0.00,29.00,0.00,0.00,0.00,29.00,0.00,0.00
12-31-2018,46039,Deuel County,Clear Lake Elementary,34.00,23.00,33.00,34.00,0.00,34.00,34.00,34.00,0.00,0.00,0.00
12-31-2019,46039,Deuel County,Clear Lake Elementary,41.00,29.00,40.00,40.00,0.00,40.00,40.00,40.00,0.00,0.00,1.00
12-31-2020,46039,Deuel County,Clear Lake Elementary,39.00,35.00,38.00,39.00,0.00,39.00,39.00,39.00,0.00,0.00,0.00
12-31-2021,46039,Deuel County,Clear Lake Elementary,28.00,23.00,27.00,27.00,0.00,27.00,27.00,27.00,0.00,0.00,1.00
12-31-2022,46039,Deuel County,Clear Lake Elementary,36.00,36.00,36.00,36.00,0.00,36.00,36.00,36.00,0.00,0.00,0.00
12-31-2023,46039,Deuel County,Clear Lake Elementary,40.00,39.00,40.00,37.00,0.00,37.00,37.00,37.00,0.00,0.00,3.00
12-31-2024,46039,Deuel County,Clear Lake Elementary,34.00,32.00,34.00,34.00,0.00,34.00,34.00,34.00,0.00,0.00,0.00
12-31-2018,46039,Deuel County,Deuel Middle School-Jr. High,37.00,0.00,36.00,0.00,37.00,0.00,0.00,0.00,37.00,0.00,0.00
12-31-2019,46039,Deuel County,Deuel Middle School-Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46039,Deuel County,Deuel Middle School-Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46039,Deuel County,Deuel Middle School-Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46039,Deuel County,Deuel Middle School-Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46039,Deuel County,Deuel Middle School-Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46039,Deuel County,Deuel Middle School-Jr. High,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46041,Dewey County,Cheyenne River BIE Primary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2019,46041,Dewey County,Cheyenne River BIE Primary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2020,46041,Dewey County,Cheyenne River BIE Primary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2021,46041,Dewey County,Cheyenne River BIE Primary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2022,46041,Dewey County,Cheyenne River BIE Primary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2023,46041,Dewey County,Cheyenne River BIE Primary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2024,46041,Dewey County,Cheyenne River BIE Primary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12-31-2018,46041,Dewey County,Cheyenne River BIE Upper Elementary,90.00,90.00,89.00,0.00,90.00,0.00,0.00,0.00,90.00,0.00,0.00
12-31-2019,46041,Dewey County,Cheyenne River BIE Upper Elementary,79.00,79.00,79.00,0.00,79.00,0.00,0.00,0.00,79.00,0.00,0.00
12-31-2020,46041,Dewey County,Cheyenne River BIE Upper Elementary,82.00,82.00,82.00,0.00,81.00,0.00,0.00,0.00,81.00,0.00,0.00
12-31-2021,46041,Dewey County,Cheyenne River BIE Upper Elementary,92.00,91.00,92.00,0.00,81.00,0.00,0.00,0.00,81.00,0.00,0.00
12-31-2022,46041,Dewey County,Cheyenne River BIE Upper Elementary,70.00,70.00,70.00,0.00,67.00,0.00,0.00,0.00,67.00,0.00,2.00
12-31-2023,46041,Dewey County,Cheyenne River BIE Upper Elementary,62.00,60.00,60.00,0.00,60.00,0.00,0.00,0.00,60.00,0.00,1.00
12-31-2024,46041,Dewey County,Cheyenne River BIE Upper Elementary,86.00,86.00,86.00,0.00,78.00,0.00,0.00,0.00,80.00,0.00,0.00
12-31-2018,46041,Dewey County,Cheyenne River-Eagle Butte Primary,108.00,106.00,106.00,103.00,0.00,101.00,103.00,104.00,0.00,0.00,1.00
12-31-2019,46041,Dewey County,Cheyenne River-Eagle Butte Primary,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
